elapsed_s,mass,unit,stable
0.422,0.012,g,True
0.422,0.013,g,True
0.64,0.0138,g,True
0.844,0.0146,g,True
1.062,0.0153,g,True
1.062,0.0159,g,True
1.265,0.0164,g,True
1.484,0.0168,g,True
1.672,0.0172,g,True
1.672,0.0175,g,True
1.89,0.0178,g,True
2.109,0.0181,g,True
2.312,0.0183,g,True
2.312,0.0185,g,True
2.515,0.0187,g,True
2.734,0.0189,g,True
2.937,0.019,g,True
3.14,0.0192,g,True
3.14,0.0193,g,True
3.359,0.0194,g,True
3.562,0.0195,g,True
3.765,0.0195,g,True
3.765,0.0196,g,True
3.969,0.0196,g,True
4.172,0.0197,g,True
4.375,0.0197,g,True
4.578,0.0198,g,True
4.578,0.0198,g,True
4.781,0.0199,g,True
5.0,0.0199,g,True
5.187,0.02,g,True
5.187,0.02,g,True
5.39,0.02,g,True
5.594,0.02,g,True
5.797,0.02,g,True
6.015,0.0201,g,True
6.015,0.0202,g,True
6.219,0.0202,g,True
6.406,0.0203,g,True
6.625,0.0204,g,True
6.625,0.0204,g,True
6.828,0.0205,g,True
7.031,0.0205,g,True
7.234,0.0206,g,True
7.437,0.0206,g,True
7.437,0.0207,g,True
7.656,0.0207,g,True
7.859,0.0208,g,True
8.078,0.0208,g,True
8.078,0.0208,g,True
8.281,0.0208,g,True
8.5,0.0209,g,True
8.687,0.0209,g,True
8.89,0.0209,g,True
8.89,0.021,g,True
9.094,0.021,g,True
9.312,0.021,g,True
9.515,0.021,g,True
9.515,0.0211,g,True
9.719,0.0211,g,True
9.922,0.0211,g,True
10.14,0.0211,g,True
10.344,0.0211,g,True
10.344,0.0211,g,True
10.547,0.0212,g,True
10.765,0.0212,g,True
10.969,0.0212,g,True
10.969,0.0213,g,True
11.172,0.0213,g,True
11.375,0.0213,g,True
11.594,0.0213,g,True
11.594,0.0214,g,True
11.797,0.0214,g,True
12.0,0.0214,g,True
12.203,0.0214,g,True
12.406,0.0214,g,True
12.406,0.0214,g,True
12.625,0.0214,g,True
12.828,0.0214,g,True
13.047,0.0214,g,True
13.234,0.0214,g,True
13.234,0.0214,g,True
13.453,0.0214,g,True
13.656,0.0214,g,True
13.859,0.0214,g,True
13.859,0.0214,g,True
14.078,0.0214,g,True
14.265,0.0214,g,True
14.484,0.0215,g,True
14.484,0.0215,g,True
14.687,0.0215,g,True
14.906,0.0215,g,True
15.109,0.0215,g,True
