elapsed_s,mass,unit,stable
0.39,-0.018,g,True
0.39,-0.0181,g,True
0.609,-0.0181,g,True
0.828,-0.0182,g,True
1.031,-0.0182,g,True
1.031,-0.0182,g,True
1.25,-0.0183,g,True
1.468,-0.0183,g,True
1.672,-0.0183,g,True
1.672,-0.0184,g,True
1.875,-0.0184,g,True
2.093,-0.0184,g,True
2.297,-0.0184,g,True
2.515,-0.0184,g,True
2.515,-0.0185,g,True
2.718,-0.0185,g,True
2.922,-0.0185,g,True
3.125,-0.0186,g,True
3.125,-0.0186,g,True
3.328,-0.0186,g,True
3.547,-0.0187,g,True
3.765,-0.0187,g,True
3.765,-0.0188,g,True
3.968,-0.0188,g,True
4.187,-0.0188,g,True
4.39,-0.0189,g,True
4.39,-0.0189,g,True
4.593,-0.0189,g,True
4.812,-0.019,g,True
5.015,-0.019,g,True
5.218,-0.019,g,True
5.218,-0.019,g,True
5.422,-0.019,g,True
5.625,-0.019,g,True
5.843,-0.0191,g,True
5.843,-0.0191,g,True
6.047,-0.0192,g,True
6.265,-0.0192,g,True
6.484,-0.0192,g,True
6.484,-0.0193,g,True
6.672,-0.0193,g,True
6.875,-0.0193,g,True
7.093,-0.0194,g,True
7.297,-0.0194,g,True
7.297,-0.0195,g,True
7.515,-0.0195,g,True
7.703,-0.0195,g,True
7.922,-0.0195,g,True
7.922,-0.0195,g,True
8.125,-0.0196,g,True
8.343,-0.0196,g,True
8.547,-0.0196,g,True
8.547,-0.0197,g,True
8.765,-0.0197,g,True
8.968,-0.0198,g,True
9.172,-0.0198,g,True
9.375,-0.0198,g,True
9.375,-0.0199,g,True
9.593,-0.0199,g,True
9.797,-0.0199,g,True
10.0,-0.0199,g,True
10.0,-0.0199,g,True
10.203,-0.0199,g,True
10.422,-0.02,g,True
10.625,-0.02,g,True
10.625,-0.02,g,True
10.843,-0.0201,g,True
11.047,-0.0201,g,True
11.25,-0.0201,g,True
11.468,-0.0201,g,True
11.468,-0.0202,g,True
11.672,-0.0202,g,True
11.89,-0.0202,g,True
12.093,-0.0202,g,True
12.093,-0.0202,g,True
12.297,-0.0202,g,True
12.5,-0.0203,g,True
12.703,-0.0203,g,True
12.703,-0.0204,g,True
12.906,-0.0204,g,True
13.125,-0.0204,g,True
13.328,-0.0205,g,True
13.531,-0.0205,g,True
13.531,-0.0205,g,True
13.75,-0.0205,g,True
13.953,-0.0205,g,True
