elapsed_s,mass,unit,stable
14.516,0.533,g,True
14.516,0.5329,g,True
14.734,0.5329,g,True
14.953,0.5328,g,True
14.953,0.5328,g,True
15.172,0.5327,g,True
15.375,0.5327,g,True
15.578,0.5326,g,True
15.781,0.5326,g,True
15.781,0.5325,g,True
16.0,0.5325,g,True
16.203,0.5324,g,True
16.422,0.5324,g,True
16.422,0.5323,g,True
16.625,0.5322,g,True
16.828,0.5321,g,True
17.047,0.532,g,True
17.047,0.532,g,True
17.25,0.5319,g,True
17.453,0.5318,g,True
17.656,0.5317,g,True
17.859,0.5316,g,True
17.859,0.5316,g,True
18.078,0.5315,g,True
18.281,0.5314,g,True
18.5,0.5313,g,True
18.5,0.5312,g,True
18.719,0.5311,g,True
18.922,0.531,g,True
19.125,0.5309,g,True
19.125,0.5308,g,True
19.328,0.5308,g,True
19.547,0.5307,g,True
19.75,0.5307,g,True
19.953,0.5308,g,True
19.953,0.5343,g,True
20.156,0.536,g,True
20.359,0.5375,g,True
20.578,0.5388,g,True
20.578,0.54,g,True
20.797,0.5408,g,True
21.0,0.5415,g,True
21.219,0.5419,g,True
21.219,0.5422,g,True
21.406,0.5424,g,True
21.625,0.5424,g,True
21.844,0.5424,g,True
21.859,0.5424,g,True
22.062,0.5424,g,True
22.281,0.5423,g,True
22.484,0.5423,g,True
22.484,0.5422,g,True
22.719,0.5422,g,True
22.906,0.542,g,True
23.109,0.542,g,True
23.109,0.5419,g,True
23.328,0.5419,g,True
23.531,0.5418,g,True
23.734,0.5418,g,True
23.922,0.5416,g,True
23.922,0.5416,g,True
24.125,0.5415,g,True
24.328,0.5413,g,True
24.547,0.5412,g,True
24.75,0.5411,g,True
24.75,0.5409,g,True
24.953,0.5408,g,True
25.156,0.5407,g,True
25.375,0.5406,g,True
25.375,0.5405,g,True
25.578,0.5404,g,True
25.797,0.5403,g,True
26.0,0.5402,g,True
26.0,0.5401,g,True
26.203,0.54,g,True
26.422,0.54,g,True
26.625,0.5399,g,True
26.844,0.5398,g,True
26.844,0.5398,g,True
27.062,0.5397,g,True
27.25,0.5397,g,True
27.453,0.5396,g,True
27.453,0.5396,g,True
27.656,0.5395,g,True
27.875,0.5395,g,True
28.078,0.5394,g,True
28.078,0.5394,g,True
28.281,0.5393,g,True
28.484,0.5393,g,True
28.687,0.5392,g,True
28.906,0.5392,g,True
28.906,0.5391,g,True
29.109,0.5391,g,True
29.312,0.539,g,True
29.531,0.539,g,True
29.531,0.5389,g,True
29.734,0.5389,g,True
29.937,0.5388,g,True
30.156,0.5388,g,True
30.156,0.5387,g,True
30.359,0.5387,g,True
30.562,0.5387,g,True
30.781,0.5387,g,True
30.984,0.5386,g,True
30.984,0.5386,g,True
31.187,0.5385,g,True
31.406,0.5385,g,True
31.609,0.5385,g,True
31.609,0.5406,g,True
31.812,0.5431,g,True
32.031,0.5462,g,True
32.234,0.5495,g,True
32.234,0.5526,g,True
32.437,0.5555,g,True
32.656,0.5579,g,True
32.859,0.56,g,True
33.062,0.5616,g,True
33.062,0.5629,g,True
33.281,0.5638,g,True
33.484,0.5646,g,True
33.703,0.5651,g,True
33.703,0.5655,g,True
33.906,0.5658,g,True
34.109,0.566,g,True
34.312,0.5661,g,True
34.312,0.5662,g,True
34.531,0.5662,g,True
34.734,0.5662,g,True
34.937,0.5662,g,True
35.156,0.5662,g,True
35.156,0.5662,g,True
35.359,0.5662,g,True
35.562,0.5662,g,True
35.781,0.5662,g,True
35.781,0.5662,g,True
35.984,0.5661,g,True
36.187,0.5661,g,True
36.406,0.5661,g,True
36.609,0.5661,g,True
36.609,0.566,g,True
36.812,0.566,g,True
37.031,0.566,g,True
37.234,0.5659,g,True
37.234,0.5659,g,True
37.437,0.5659,g,True
37.641,0.5659,g,True
37.859,0.5658,g,True
37.859,0.5658,g,True
38.062,0.5657,g,True
38.266,0.5657,g,True
38.484,0.5656,g,True
38.484,0.5656,g,True
38.687,0.5656,g,True
38.891,0.5656,g,True
39.109,0.5656,g,True
39.109,0.5656,g,True
39.312,0.5655,g,True
39.516,0.5655,g,True
39.734,0.5654,g,True
39.937,0.5654,g,True
39.937,0.5654,g,True
40.141,0.5653,g,True
40.359,0.5653,g,True
40.562,0.5653,g,True
40.562,0.5653,g,True
40.766,0.5653,g,True
40.969,0.5653,g,True
41.187,0.5652,g,True
41.391,0.5652,g,True
41.391,0.5652,g,True
41.594,0.5651,g,True
41.812,0.5651,g,True
42.016,0.5651,g,True
42.016,0.565,g,True
42.219,0.565,g,True
42.437,0.5649,g,True
42.641,0.5649,g,True
42.641,0.5649,g,True
42.844,0.5649,g,True
43.062,0.5649,g,True
43.281,0.5648,g,True
43.281,0.5648,g,True
43.484,0.5648,g,True
43.703,0.5648,g,True
43.906,0.5648,g,True
44.109,0.567,g,True
44.109,0.5686,g,True
44.312,0.5703,g,True
44.531,0.5718,g,True
44.734,0.5733,g,True
44.734,0.5745,g,True
44.937,0.5754,g,True
45.156,0.5762,g,True
45.359,0.5768,g,True
45.359,0.5773,g,True
45.562,0.5776,g,True
45.781,0.5779,g,True
45.984,0.5781,g,True
46.187,0.5781,g,True
46.187,0.5781,g,True
46.406,0.5782,g,True
46.609,0.5782,g,True
46.812,0.5782,g,True
46.812,0.5782,g,True
47.031,0.5782,g,True
47.234,0.5782,g,True
47.437,0.5782,g,True
47.437,0.5782,g,True
47.641,0.5782,g,True
47.859,0.5782,g,True
48.062,0.5782,g,True
48.062,0.5781,g,True
48.266,0.5781,g,True
48.484,0.5781,g,True
48.687,0.5781,g,True
48.891,0.5781,g,True
48.891,0.5781,g,True
49.109,0.578,g,True
49.312,0.578,g,True
49.516,0.578,g,True
49.516,0.5779,g,True
49.719,0.5779,g,True
49.937,0.5778,g,True
50.141,0.5778,g,True
50.344,0.5778,g,True
50.344,0.5777,g,True
50.562,0.5777,g,True
50.766,0.5776,g,True
50.969,0.5776,g,True
50.969,0.5776,g,True
51.187,0.5776,g,True
51.391,0.5776,g,True
51.594,0.5776,g,True
51.594,0.5775,g,True
51.812,0.5775,g,True
52.016,0.5775,g,True
52.219,0.5774,g,True
52.437,0.5774,g,True
52.437,0.5774,g,True
52.641,0.5773,g,True
52.844,0.5773,g,True
53.047,0.5773,g,True
53.047,0.5773,g,True
53.266,0.5773,g,True
53.469,0.5772,g,True
53.672,0.5772,g,True
53.672,0.5772,g,True
53.891,0.5771,g,True
54.094,0.5771,g,True
54.297,0.5771,g,True
54.516,0.577,g,True
54.516,0.577,g,True
54.719,0.577,g,True
54.922,0.5769,g,True
55.125,0.5769,g,True
55.125,0.5769,g,True
55.344,0.5768,g,True
55.547,0.5768,g,True
55.75,0.5767,g,True
55.75,0.5767,g,True
55.953,0.5767,g,True
56.172,0.5767,g,True
56.375,0.5768,g,True
56.578,0.5769,g,True
56.578,0.577,g,True
56.797,0.5787,g,True
57.0,0.579,g,True
57.203,0.5792,g,True
57.203,0.5794,g,True
57.422,0.5795,g,True
57.625,0.5796,g,True
57.828,0.5796,g,True
58.047,0.5796,g,True
58.047,0.5797,g,True
58.25,0.5797,g,True
58.453,0.5797,g,True
58.672,0.5797,g,True
58.672,0.5797,g,True
58.875,0.5797,g,True
59.078,0.5797,g,True
59.297,0.5797,g,True
59.297,0.5797,g,True
59.5,0.5798,g,True
59.703,0.5798,g,True
59.922,0.5799,g,True
60.125,0.58,g,True
60.125,0.5816,g,True
60.328,0.5819,g,True
60.531,0.5822,g,True
60.75,0.5823,g,True
60.75,0.5824,g,True
60.953,0.5824,g,True
61.156,0.5825,g,True
61.375,0.5825,g,True
61.375,0.5825,g,True
61.578,0.5825,g,True
61.781,0.5825,g,True
62.0,0.5825,g,True
62.203,0.5825,g,True
62.203,0.5825,g,True
62.406,0.5825,g,True
62.625,0.5825,g,True
62.828,0.5825,g,True
62.828,0.5824,g,True
63.031,0.5824,g,True
63.25,0.5824,g,True
63.453,0.5824,g,True
63.453,0.5823,g,True
63.656,0.5823,g,True
63.875,0.5823,g,True
64.078,0.5823,g,True
64.078,0.5822,g,True
64.281,0.5822,g,True
64.484,0.5821,g,True
64.703,0.5821,g,True
64.703,0.582,g,True
64.906,0.582,g,True
65.125,0.5819,g,True
65.328,0.5819,g,True
65.531,0.5819,g,True
65.531,0.5819,g,True
65.75,0.5818,g,True
65.953,0.5818,g,True
66.156,0.5817,g,True
66.156,0.5817,g,True
66.359,0.5816,g,True
66.562,0.5816,g,True
66.781,0.5816,g,True
66.984,0.5816,g,True
66.984,0.5816,g,True
67.187,0.5815,g,True
67.406,0.5815,g,True
67.609,0.5815,g,True
67.609,0.5834,g,True
67.812,0.5853,g,True
68.031,0.5874,g,True
68.234,0.5895,g,True
68.234,0.5916,g,True
68.437,0.5934,g,True
68.656,0.5949,g,True
68.859,0.5961,g,True
69.062,0.5971,g,True
69.062,0.5978,g,True
69.281,0.5984,g,True
69.484,0.5988,g,True
69.687,0.599,g,True
69.687,0.5992,g,True
69.906,0.5993,g,True
70.109,0.5993,g,True
70.312,0.5993,g,True
70.312,0.5993,g,True
70.516,0.5993,g,True
70.734,0.5993,g,True
70.937,0.5993,g,True
71.141,0.5993,g,True
71.141,0.5993,g,True
71.359,0.5993,g,True
71.562,0.5993,g,True
71.766,0.5992,g,True
71.766,0.5992,g,True
71.984,0.5992,g,True
72.187,0.5992,g,True
72.391,0.5992,g,True
72.391,0.5991,g,True
72.594,0.5991,g,True
72.797,0.599,g,True
73.016,0.599,g,True
73.219,0.5989,g,True
73.219,0.5989,g,True
73.422,0.5987,g,True
73.625,0.5987,g,True
73.828,0.5987,g,True
74.047,0.5985,g,True
74.047,0.5985,g,True
74.25,0.5984,g,True
74.453,0.5984,g,True
74.672,0.5984,g,True
74.672,0.5983,g,True
74.875,0.5983,g,True
75.078,0.5982,g,True
75.297,0.5982,g,True
75.297,0.5981,g,True
75.5,0.5981,g,True
75.703,0.598,g,True
75.906,0.598,g,True
76.125,0.5979,g,True
76.125,0.5979,g,True
76.328,0.5978,g,True
76.531,0.5978,g,True
76.75,0.5978,g,True
76.75,0.5978,g,True
76.953,0.5978,g,True
77.156,0.5977,g,True
77.375,0.5977,g,True
77.375,0.5976,g,True
77.578,0.5976,g,True
77.781,0.5976,g,True
78.0,0.5975,g,True
78.203,0.5975,g,True
78.203,0.5975,g,True
78.406,0.5975,g,True
78.609,0.5975,g,True
78.828,0.5975,g,True
78.828,0.5975,g,True
79.031,0.5975,g,True
79.234,0.5974,g,True
79.453,0.5974,g,True
79.453,0.5974,g,True
79.656,0.5974,g,True
79.859,0.5974,g,True
80.078,0.5992,g,True
80.078,0.6003,g,True
80.281,0.6014,g,True
80.484,0.6025,g,True
80.703,0.6034,g,True
80.906,0.6042,g,True
80.906,0.6048,g,True
81.109,0.6053,g,True
81.312,0.6057,g,True
81.531,0.6059,g,True
81.531,0.6061,g,True
81.734,0.6062,g,True
81.937,0.6063,g,True
82.156,0.6063,g,True
82.156,0.6063,g,True
82.359,0.6063,g,True
82.562,0.6063,g,True
82.781,0.6063,g,True
82.984,0.6063,g,True
82.984,0.6063,g,True
83.187,0.6063,g,True
83.406,0.6063,g,True
83.609,0.6063,g,True
83.609,0.6063,g,True
83.812,0.6063,g,True
84.031,0.6063,g,True
84.234,0.6063,g,True
84.234,0.6063,g,True
84.437,0.6062,g,True
84.641,0.6062,g,True
84.859,0.6062,g,True
85.062,0.6061,g,True
85.062,0.6061,g,True
85.266,0.606,g,True
85.484,0.606,g,True
85.687,0.6059,g,True
85.687,0.6059,g,True
85.891,0.6058,g,True
86.109,0.6058,g,True
86.312,0.6058,g,True
86.312,0.6058,g,True
86.516,0.6057,g,True
86.734,0.6057,g,True
86.922,0.6057,g,True
87.141,0.6056,g,True
87.141,0.6056,g,True
87.359,0.6056,g,True
87.562,0.6055,g,True
87.766,0.6055,g,True
87.766,0.6055,g,True
87.969,0.6054,g,True
88.187,0.6054,g,True
88.391,0.6054,g,True
88.391,0.6054,g,True
88.594,0.6054,g,True
88.812,0.6054,g,True
89.016,0.6054,g,True
89.219,0.6053,g,True
89.219,0.6053,g,True
89.422,0.6053,g,True
89.641,0.6052,g,True
89.844,0.6052,g,True
89.844,0.6052,g,True
90.047,0.6051,g,True
90.266,0.6051,g,True
90.469,0.6051,g,True
90.469,0.6051,g,True
90.672,0.6051,g,True
90.891,0.6051,g,True
91.094,0.605,g,True
91.297,0.605,g,True
91.297,0.605,g,True
91.516,0.6049,g,True
91.719,0.6049,g,True
91.922,0.6049,g,True
91.922,0.605,g,True
92.141,0.6071,g,True
92.344,0.6078,g,True
92.547,0.6084,g,True
92.547,0.6089,g,True
92.766,0.6092,g,True
92.969,0.6095,g,True
93.172,0.6097,g,True
93.375,0.6099,g,True
93.375,0.6099,g,True
93.594,0.6099,g,True
93.797,0.6099,g,True
94.0,0.6099,g,True
94.0,0.6099,g,True
94.219,0.6099,g,True
94.422,0.6099,g,True
94.625,0.6099,g,True
94.625,0.6099,g,True
94.844,0.6099,g,True
95.047,0.6099,g,True
95.25,0.6099,g,True
95.469,0.6099,g,True
95.469,0.6099,g,True
95.672,0.6099,g,True
95.875,0.6099,g,True
96.094,0.6099,g,True
96.094,0.6098,g,True
96.297,0.6098,g,True
96.5,0.6097,g,True
96.703,0.6097,g,True
96.703,0.6096,g,True
96.922,0.6096,g,True
97.125,0.6095,g,True
97.328,0.6095,g,True
97.547,0.6095,g,True
97.547,0.6095,g,True
97.75,0.6094,g,True
97.953,0.6094,g,True
98.172,0.6094,g,True
98.172,0.6093,g,True
98.375,0.6093,g,True
98.578,0.6093,g,True
98.797,0.6092,g,True
98.797,0.6092,g,True
99.0,0.6091,g,True
99.203,0.6091,g,True
99.406,0.6091,g,True
99.625,0.609,g,True
99.625,0.609,g,True
99.828,0.609,g,True
100.031,0.609,g,True
100.25,0.609,g,True
100.25,0.609,g,True
100.453,0.6089,g,True
100.656,0.6089,g,True
