elapsed_s,mass,unit,stable
0.407,0.284,g,True
0.407,0.284,g,True
0.61,0.284,g,True
0.829,0.284,g,True
1.032,0.2841,g,True
1.032,0.2841,g,True
1.219,0.2841,g,True
1.438,0.2841,g,True
1.657,0.2841,g,True
1.86,0.2841,g,True
1.86,0.2841,g,True
2.079,0.2841,g,True
2.282,0.2841,g,True
2.485,0.2841,g,True
2.485,0.2842,g,True
2.704,0.2842,g,True
2.907,0.2842,g,True
3.11,0.2842,g,True
3.11,0.2842,g,True
3.329,0.2842,g,True
3.532,0.2842,g,True
3.719,0.2842,g,True
3.938,0.2842,g,True
3.938,0.2842,g,True
4.141,0.2842,g,True
4.36,0.2842,g,True
4.579,0.2842,g,True
4.579,0.2842,g,True
4.766,0.2842,g,True
4.969,0.2842,g,True
5.188,0.2842,g,True
5.188,0.2842,g,True
5.407,0.2842,g,True
5.61,0.2842,g,True
5.813,0.2843,g,True
6.016,0.2843,g,True
6.016,0.2843,g,True
6.219,0.2843,g,True
6.422,0.2843,g,True
6.641,0.2843,g,True
6.641,0.2843,g,True
6.844,0.2843,g,True
7.047,0.2843,g,True
7.266,0.2843,g,True
7.266,0.2843,g,True
7.469,0.2843,g,True
7.688,0.2843,g,True
7.891,0.2843,g,True
8.11,0.2843,g,True
8.11,0.2843,g,True
8.297,0.2843,g,True
8.5,0.2843,g,True
8.704,0.2843,g,True
8.704,0.2843,g,True
8.922,0.2843,g,True
9.141,0.2843,g,True
9.329,0.2843,g,True
9.547,0.2843,g,True
9.547,0.2843,g,True
9.766,0.2843,g,True
9.969,0.2843,g,True
10.188,0.2843,g,True
10.188,0.2843,g,True
10.407,0.2843,g,True
10.61,0.2843,g,True
10.813,0.2843,g,True
10.813,0.2844,g,True
11.032,0.2844,g,True
11.235,0.2844,g,True
11.454,0.2844,g,True
11.454,0.2844,g,True
11.657,0.2844,g,True
11.86,0.2844,g,True
12.063,0.2844,g,True
12.063,0.2844,g,True
12.282,0.2844,g,True
12.485,0.2844,g,True
12.704,0.2844,g,True
12.907,0.2844,g,True
12.922,0.2844,g,True
13.125,0.2844,g,True
13.344,0.2844,g,True
13.344,0.2844,g,True
13.547,0.2844,g,True
13.75,0.2844,g,True
13.969,0.2844,g,True
14.157,0.2844,g,True
14.157,0.2844,g,True
14.375,0.2844,g,True
14.594,0.2844,g,True
14.797,0.2844,g,True
14.797,0.2844,g,True
15.0,0.2844,g,True
15.204,0.2845,g,True
15.422,0.2845,g,True
15.422,0.2845,g,True
15.625,0.2845,g,True
15.829,0.2845,g,True
16.047,0.2845,g,True
16.25,0.2845,g,True
16.25,0.2845,g,True
16.438,0.2845,g,True
16.657,0.2845,g,True
16.875,0.2845,g,True
16.875,0.2845,g,True
17.079,0.2845,g,True
17.297,0.2845,g,True
17.5,0.2845,g,True
17.5,0.2845,g,True
