elapsed_s,mass,unit,stable
0.422,0.0051,g,True
0.422,0.0052,g,True
0.625,0.0052,g,True
0.829,0.0053,g,True
1.032,0.0053,g,True
1.25,0.0054,g,True
1.454,0.0054,g,True
1.454,0.0055,g,True
1.672,0.0055,g,True
1.875,0.0056,g,True
2.079,0.0056,g,True
2.079,0.0056,g,True
2.282,0.0056,g,True
2.485,0.0057,g,True
2.704,0.0057,g,True
2.907,0.0059,g,True
3.094,0.0088,g,True
3.094,0.0104,g,True
3.313,0.0114,g,True
3.532,0.0119,g,True
3.735,0.0119,g,True
3.735,0.0117,g,True
3.954,0.0115,g,True
4.157,0.0112,g,True
4.36,0.011,g,True
4.563,0.0108,g,True
4.563,0.0106,g,True
4.766,0.0104,g,True
4.985,0.0102,g,True
5.204,0.0101,g,True
5.422,0.01,g,True
5.422,0.0099,g,True
5.625,0.0098,g,True
5.829,0.0097,g,True
6.032,0.0096,g,True
6.25,0.0096,g,True
6.25,0.0094,g,True
6.454,0.0092,g,True
6.657,0.0091,g,True
6.86,0.009,g,True
7.079,0.0089,g,True
7.282,0.0089,g,True
7.282,0.0089,g,True
7.5,0.0089,g,True
7.704,0.0089,g,True
7.891,0.0089,g,True
8.11,0.0089,g,True
8.11,0.009,g,True
8.313,0.009,g,True
8.532,0.009,g,True
8.735,0.009,g,True
8.938,0.0091,g,True
9.141,0.0091,g,True
9.141,0.0092,g,True
9.344,0.0092,g,True
9.547,0.0093,g,True
9.75,0.0093,g,True
9.969,0.0094,g,True
9.969,0.0094,g,True
10.172,0.0094,g,True
10.375,0.0094,g,True
10.579,0.0094,g,True
10.797,0.0094,g,True
10.797,0.0094,g,True
11.016,0.0095,g,True
11.235,0.0095,g,True
11.422,0.0095,g,True
11.641,0.0096,g,True
11.641,0.0096,g,True
11.844,0.0096,g,True
12.063,0.0097,g,True
12.266,0.0097,g,True
12.469,0.0097,g,True
12.469,0.0098,g,True
12.672,0.0098,g,True
12.875,0.0098,g,True
13.079,0.0098,g,True
13.282,0.0098,g,True
13.485,0.0099,g,True
13.485,0.0099,g,True
13.688,0.01,g,True
13.891,0.01,g,True
14.11,0.0101,g,True
14.329,0.0101,g,True
14.532,0.0102,g,True
14.75,0.0102,g,True
14.75,0.0103,g,True
14.954,0.0137,g,True
15.157,0.0175,g,True
15.375,0.0219,g,True
15.375,0.0264,g,True
15.579,0.0305,g,True
15.782,0.0341,g,True
