elapsed_s,mass,unit,stable
0.203,0.5479,g,True
0.407,0.5478,g,True
0.61,0.5477,g,True
0.61,0.5476,g,True
0.828,0.5476,g,True
1.032,0.548,g,True
1.25,0.55,g,True
1.25,0.5525,g,True
1.453,0.5556,g,True
1.672,0.5587,g,True
1.891,0.5617,g,True
1.891,0.5643,g,True
2.094,0.5665,g,True
2.313,0.5683,g,True
2.532,0.5697,g,True
2.532,0.5708,g,True
2.75,0.5715,g,True
2.953,0.572,g,True
3.157,0.5724,g,True
3.157,0.5726,g,True
3.36,0.5726,g,True
3.563,0.5726,g,True
3.766,0.5726,g,True
3.985,0.5726,g,True
3.985,0.5726,g,True
4.203,0.5724,g,True
4.422,0.5724,g,True
4.61,0.5723,g,True
4.61,0.5722,g,True
4.828,0.5722,g,True
5.032,0.5721,g,True
5.25,0.572,g,True
5.25,0.5719,g,True
5.453,0.5718,g,True
5.672,0.5717,g,True
5.875,0.5716,g,True
5.875,0.5715,g,True
6.078,0.5713,g,True
6.282,0.5712,g,True
6.485,0.571,g,True
6.703,0.5708,g,True
6.703,0.5706,g,True
6.891,0.5705,g,True
7.094,0.5703,g,True
7.297,0.5701,g,True
7.516,0.5699,g,True
7.516,0.5698,g,True
7.735,0.5696,g,True
7.922,0.5695,g,True
8.125,0.5693,g,True
8.125,0.5692,g,True
8.328,0.569,g,True
8.532,0.5689,g,True
8.75,0.5687,g,True
8.75,0.5686,g,True
8.969,0.5684,g,True
9.157,0.5683,g,True
9.36,0.5682,g,True
9.578,0.5681,g,True
9.578,0.5679,g,True
9.782,0.5678,g,True
10.0,0.5677,g,True
10.188,0.5675,g,True
10.188,0.5674,g,True
10.407,0.5673,g,True
10.625,0.5672,g,True
10.828,0.567,g,True
10.828,0.5669,g,True
11.032,0.5668,g,True
11.25,0.5667,g,True
11.438,0.5666,g,True
11.641,0.5665,g,True
11.641,0.5664,g,True
11.86,0.5663,g,True
12.078,0.5662,g,True
12.282,0.5661,g,True
12.282,0.566,g,True
12.5,0.5659,g,True
12.719,0.5658,g,True
12.922,0.5657,g,True
12.922,0.5657,g,True
13.141,0.5657,g,True
13.344,0.5695,g,True
13.547,0.5729,g,True
13.75,0.5768,g,True
13.75,0.5805,g,True
13.953,0.584,g,True
14.157,0.5871,g,True
14.375,0.5895,g,True
14.375,0.5915,g,True
14.594,0.5931,g,True
14.797,0.5943,g,True
15.0,0.5951,g,True
15.0,0.5957,g,True
15.219,0.5961,g,True
15.422,0.5963,g,True
15.625,0.5964,g,True
15.828,0.5964,g,True
15.828,0.5964,g,True
16.032,0.5964,g,True
16.25,0.5964,g,True
16.469,0.5964,g,True
16.469,0.5964,g,True
16.672,0.5964,g,True
16.875,0.5963,g,True
17.078,0.5963,g,True
17.078,0.5963,g,True
17.282,0.5963,g,True
17.5,0.5962,g,True
17.703,0.5962,g,True
17.907,0.5961,g,True
17.907,0.5961,g,True
18.125,0.596,g,True
18.328,0.5959,g,True
18.547,0.5958,g,True
18.547,0.5957,g,True
18.75,0.5956,g,True
18.953,0.5955,g,True
19.157,0.5954,g,True
19.157,0.5953,g,True
19.36,0.5952,g,True
19.563,0.5951,g,True
19.766,0.595,g,True
19.985,0.5949,g,True
19.985,0.5948,g,True
20.188,0.5947,g,True
20.391,0.5946,g,True
20.594,0.5945,g,True
20.594,0.5944,g,True
20.797,0.5943,g,True
21.016,0.5942,g,True
21.219,0.5942,g,True
21.422,0.5942,g,True
21.422,0.594,g,True
21.641,0.594,g,True
21.844,0.5939,g,True
22.047,0.5939,g,True
22.047,0.5938,g,True
22.25,0.5938,g,True
22.469,0.5937,g,True
22.672,0.5937,g,True
22.672,0.5937,g,True
22.891,0.5936,g,True
23.094,0.5936,g,True
23.313,0.5936,g,True
23.313,0.5936,g,True
23.516,0.5936,g,True
23.719,0.5936,g,True
23.922,0.5936,g,True
24.141,0.5936,g,True
24.141,0.5937,g,True
24.344,0.5938,g,True
24.547,0.5957,g,True
24.75,0.5962,g,True
24.75,0.5967,g,True
24.953,0.5972,g,True
25.172,0.5979,g,True
25.375,0.5989,g,True
25.594,0.6,g,True
25.594,0.6012,g,True
25.813,0.6024,g,True
26.016,0.6033,g,True
26.235,0.6041,g,True
26.235,0.6048,g,True
26.453,0.6052,g,True
26.672,0.6055,g,True
26.672,0.6057,g,True
26.875,0.6058,g,True
27.078,0.6058,g,True
27.297,0.6058,g,True
27.5,0.6058,g,True
27.5,0.6058,g,True
27.719,0.6057,g,True
27.922,0.6057,g,True
28.125,0.6056,g,True
28.125,0.6056,g,True
28.344,0.6055,g,True
28.547,0.6054,g,True
28.75,0.6054,g,True
28.75,0.6053,g,True
28.953,0.6052,g,True
29.172,0.6051,g,True
29.375,0.6051,g,True
29.578,0.605,g,True
29.578,0.6048,g,True
29.797,0.6047,g,True
30.0,0.6046,g,True
30.203,0.6044,g,True
30.203,0.6043,g,True
30.407,0.6041,g,True
30.625,0.604,g,True
30.828,0.6039,g,True
30.828,0.6037,g,True
31.032,0.6036,g,True
31.25,0.6035,g,True
31.453,0.6033,g,True
31.657,0.6032,g,True
31.657,0.6031,g,True
31.86,0.603,g,True
32.078,0.6028,g,True
32.282,0.6027,g,True
32.282,0.6026,g,True
32.485,0.6025,g,True
32.703,0.6024,g,True
32.907,0.6023,g,True
33.11,0.6022,g,True
33.11,0.6021,g,True
33.313,0.602,g,True
33.547,0.6019,g,True
33.75,0.6018,g,True
33.75,0.6018,g,True
33.953,0.6017,g,True
34.172,0.6016,g,True
34.375,0.6015,g,True
34.375,0.6014,g,True
34.578,0.6014,g,True
34.797,0.6014,g,True
35.0,0.6012,g,True
35.0,0.6012,g,True
35.203,0.6011,g,True
35.407,0.6011,g,True
35.625,0.601,g,True
35.828,0.601,g,True
35.828,0.6008,g,True
36.032,0.6008,g,True
36.235,0.6007,g,True
36.453,0.6007,g,True
36.453,0.6006,g,True
36.657,0.6006,g,True
36.86,0.6005,g,True
37.063,0.6005,g,True
37.063,0.6005,g,True
37.282,0.604,g,True
37.485,0.6067,g,True
37.688,0.6097,g,True
37.907,0.6126,g,True
37.907,0.6152,g,True
38.11,0.6175,g,True
38.313,0.6193,g,True
38.532,0.6208,g,True
38.532,0.6219,g,True
38.735,0.6227,g,True
38.938,0.6232,g,True
39.141,0.6236,g,True
39.141,0.6238,g,True
39.36,0.6239,g,True
39.563,0.6239,g,True
39.766,0.6239,g,True
39.985,0.6238,g,True
39.985,0.6238,g,True
40.188,0.6237,g,True
40.391,0.6236,g,True
40.61,0.6235,g,True
40.61,0.6235,g,True
40.813,0.6234,g,True
41.016,0.6233,g,True
41.219,0.6232,g,True
41.219,0.6231,g,True
41.438,0.623,g,True
41.641,0.6229,g,True
41.844,0.6229,g,True
42.047,0.6227,g,True
42.047,0.6225,g,True
42.266,0.6224,g,True
42.469,0.6222,g,True
42.672,0.622,g,True
42.672,0.6218,g,True
42.875,0.6217,g,True
43.094,0.6215,g,True
43.297,0.6213,g,True
43.5,0.6211,g,True
