time_s,position_mm,raw_value
0.006,0.253,10606
0.021,0.323,10595
0.035,0.487,10569
0.05,0.69,10537
0.065,0.924,10500
0.08,1.173,10466
0.095,1.78,10389
0.11,2.253,10322
0.125,2.89,10224
0.14,3.719,10107
0.155,4.571,9972
0.169,5.46,9803
0.184,6.483,9646
0.199,7.609,9544
0.214,9.788,9232
0.229,11.067,8906
0.244,12.732,8510
0.259,15.189,8064
0.274,16.993,7774
0.289,19.11,7406
0.303,20.928,7034
0.318,21.637,6875
0.333,22.593,6666
0.348,23.288,6532
0.363,23.419,6511
0.378,23.681,6469
0.393,23.844,6443
0.408,23.887,6436
0.422,23.887,6436
0.437,23.875,6438
0.452,23.881,6437
0.467,23.875,6438
0.482,23.863,6440
0.497,23.894,6435
0.512,23.875,6438
0.526,23.762,6456
0.541,23.6,6482
0.556,23.387,6516
0.571,23.069,6567
0.586,22.787,6624
0.601,22.593,6666
0.616,22.069,6779
0.631,21.605,6882
0.646,20.928,7034
0.661,20.271,7189
0.676,19.285,7376
0.69,18.234,7579
0.705,16.651,7825
0.72,15.131,8074
0.735,13.437,8371
0.75,11.192,8876
0.765,8.716,9425
0.78,7.967,9511
0.795,6.213,9670
0.81,5.73,9746
0.825,5.498,9795
0.839,5.398,9816
0.854,5.389,9818
0.87,5.379,9820
0.884,5.37,9822
0.899,5.379,9820
0.914,5.379,9820
0.929,5.384,9819
0.944,5.346,9827
0.959,5.246,9848
0.974,5.123,9874
0.989,5.033,9893
1.003,4.857,9924
1.018,4.744,9943
1.033,4.643,9960
1.048,4.5,9984
1.063,4.333,10012
1.078,4.226,10030
1.093,4.095,10052
1.108,3.964,10073
1.122,3.82,10093
1.137,3.698,10110
1.152,3.496,10138
1.167,3.367,10156
1.182,3.223,10176
1.197,3.065,10198
1.212,2.909,10221
1.227,2.773,10242
1.242,2.636,10263
1.256,2.506,10283
1.271,2.377,10303
1.286,2.26,10321
1.301,2.143,10339
1.316,2.0,10361
1.331,1.874,10377
1.346,1.732,10395
1.361,1.598,10412
1.376,1.472,10428
1.391,1.331,10446
1.405,1.205,10462
1.421,1.087,10477
1.435,0.943,10497
1.45,0.835,10514
1.465,0.753,10527
1.48,0.652,10543
1.495,0.551,10559
1.51,0.43,10578
1.525,0.361,10589
1.539,0.297,10599
1.555,0.203,10614
1.569,0.177,10618
1.584,0.196,10615
1.599,0.196,10615
1.614,0.19,10616
1.629,0.184,10617
1.644,0.196,10615
1.659,0.177,10618
1.674,0.196,10615
1.688,0.196,10615
0.005,0.209,10613
0.02,0.335,10593
0.034,0.494,10568
0.049,0.69,10537
0.064,0.918,10501
0.079,1.181,10465
0.094,1.74,10394
0.109,2.221,10327
0.124,2.831,10233
0.138,3.662,10115
0.153,4.512,9982
0.168,5.398,9816
0.183,6.404,9653
0.198,7.576,9547
0.213,9.532,9284
0.228,10.955,8934
0.243,12.621,8536
0.257,14.983,8100
0.272,16.685,7820
0.287,18.891,7447
0.302,20.826,7058
0.317,21.565,6891
0.332,22.491,6688
0.347,23.375,6518
0.361,23.425,6510
0.376,23.738,6460
0.391,23.887,6436
0.406,23.9,6434
0.421,23.881,6437
0.436,23.887,6436
0.451,23.894,6435
0.466,23.887,6436
0.481,23.906,6433
0.495,23.894,6435
0.51,23.906,6433
0.525,23.788,6452
0.54,23.663,6472
0.555,23.475,6502
0.57,23.094,6563
0.585,22.806,6620
0.6,22.597,6665
0.615,22.13,6766
0.629,21.673,6867
0.644,21.0,7017
0.659,20.335,7174
0.674,19.378,7360
0.689,18.313,7563
0.704,16.893,7789
0.719,15.291,8046
0.734,13.799,8308
0.749,11.721,8749
0.764,9.246,9342
0.779,7.663,9539
0.793,6.281,9664
0.809,5.801,9731
0.823,5.531,9788
0.838,5.422,9811
0.853,5.393,9817
0.868,5.389,9818
0.883,5.379,9820
0.898,5.384,9819
0.913,5.389,9818
0.928,5.403,9815
0.943,5.37,9822
0.958,5.256,9846
0.972,5.147,9869
0.987,5.038,9892
1.002,4.893,9918
1.017,4.756,9941
1.032,4.649,9959
1.047,4.5,9984
1.062,4.411,9999
1.077,4.256,10025
1.091,4.107,10050
1.106,4.0,10068
1.121,3.842,10090
1.136,3.683,10112
1.151,3.525,10134
1.166,3.367,10156
1.181,3.216,10177
1.196,3.036,10202
1.211,2.948,10215
1.226,2.825,10234
1.24,2.636,10263
1.255,2.578,10272
1.27,2.416,10297
1.285,2.26,10321
1.3,2.13,10341
1.315,2.026,10357
1.33,1.89,10375
1.345,1.748,10393
1.36,1.606,10411
1.375,1.48,10427
1.39,1.346,10444
1.404,1.244,10457
1.419,1.071,10479
1.434,0.943,10497
1.449,0.848,10512
1.464,0.741,10529
1.479,0.665,10541
1.494,0.563,10557
1.509,0.468,10572
1.523,0.367,10588
1.538,0.291,10600
1.553,0.215,10612
1.568,0.158,10621
1.583,0.127,10626
1.598,0.146,10623
1.613,0.139,10624
1.628,0.165,10620
1.643,0.146,10623
1.658,0.139,10624
1.672,0.133,10625
1.687,0.146,10623
0.004,0.222,10611
0.019,0.297,10599
0.034,0.443,10576
0.049,0.722,10532
0.064,0.949,10496
0.079,1.173,10466
0.094,1.701,10399
0.108,2.195,10331
0.123,2.786,10240
0.138,3.626,10120
0.153,4.5,9984
0.168,5.355,9825
0.183,6.326,9660
0.198,7.543,9550
0.212,9.532,9284
0.228,10.876,8955
0.242,12.579,8546
0.257,14.949,8106
0.272,16.664,7823
0.287,18.846,7456
0.302,20.818,7060
0.317,21.525,6900
0.332,22.532,6679
0.346,23.356,6521
0.361,23.375,6518
0.376,23.656,6473
0.391,23.863,6440
0.406,23.919,6431
0.421,23.894,6435
0.436,23.894,6435
0.45,23.894,6435
0.466,23.894,6435
0.481,23.881,6437
0.495,23.906,6433
0.51,23.906,6433
0.525,23.775,6454
0.54,23.631,6477
0.555,23.456,6505
0.57,23.1,6562
0.585,22.833,6614
0.6,22.602,6664
0.614,22.13,6766
0.629,21.673,6867
0.644,21.013,7014
0.659,20.356,7169
0.674,19.372,7361
0.689,18.328,7560
0.704,16.926,7784
0.719,15.343,8037
0.734,13.77,8313
0.749,12.174,8641
0.764,10.037,9179
0.778,8.026,9505
0.794,6.292,9663
0.808,5.735,9745
0.823,5.555,9783
0.838,5.412,9813
0.853,5.398,9816
0.868,5.36,9824
0.883,5.37,9822
0.898,5.384,9819
0.913,5.393,9817
0.927,5.374,9821
0.942,5.346,9827
0.957,5.242,9849
0.972,5.161,9866
0.987,5.047,9890
1.002,4.917,9914
1.017,4.762,9940
1.032,4.625,9963
1.046,4.512,9982
1.061,4.387,10003
1.076,4.22,10031
1.091,4.107,10050
1.106,3.993,10069
1.121,3.835,10091
1.136,3.669,10114
1.151,3.504,10137
1.166,3.367,10156
1.181,3.209,10178
1.196,3.086,10195
1.211,2.961,10213
1.225,2.773,10242
1.24,2.662,10259
1.255,2.571,10273
1.27,2.377,10303
1.285,2.266,10320
1.3,2.169,10335
1.315,2.032,10356
1.33,1.858,10379
1.345,1.795,10387
1.359,1.63,10408
1.374,1.425,10434
1.389,1.346,10444
1.404,1.205,10462
1.419,1.087,10477
1.434,0.949,10496
1.449,0.854,10511
1.464,0.734,10530
1.479,0.671,10540
1.493,0.563,10557
1.508,0.449,10575
1.523,0.348,10591
1.538,0.31,10597
1.553,0.196,10615
1.568,0.165,10620
1.583,0.139,10624
1.598,0.12,10627
1.613,0.095,10631
1.627,0.158,10621
1.642,0.158,10621
1.657,0.184,10617
1.672,0.152,10622
1.687,0.12,10627
0.003,0.215,10612
0.018,0.272,10603
0.033,0.449,10575
0.048,0.646,10544
0.062,0.911,10502
0.077,1.079,10478
0.092,1.63,10408
0.107,2.143,10339
0.122,2.669,10258
0.137,3.54,10132
0.152,4.423,9997
0.167,5.28,9841
0.181,6.303,9662
0.196,7.424,9561
0.211,9.276,9336
0.226,10.723,8996
0.241,12.481,8569
0.256,14.744,8142
0.271,16.423,7859
0.286,18.711,7483
0.301,20.746,7077
0.315,21.475,6911
0.33,22.458,6695
0.345,23.344,6523
0.36,23.387,6516
0.375,23.65,6474
0.39,23.894,6435
0.405,23.938,6428
0.419,23.919,6431
0.434,23.925,6430
0.449,23.931,6429
0.464,23.925,6430
0.479,23.919,6431
0.494,23.906,6433
0.509,23.906,6433
0.524,23.8,6450
0.539,23.656,6473
0.554,23.525,6494
0.568,23.181,6549
0.583,22.894,6601
0.598,22.639,6656
0.613,22.231,6744
0.628,21.744,6851
0.643,21.13,6988
0.658,20.453,7146
0.673,19.506,7338
0.687,18.428,7540
0.702,17.088,7760
0.718,15.577,7996
0.732,13.908,8289
0.747,12.209,8633
0.762,10.0,9189
0.777,7.946,9513
0.792,6.438,9650
0.807,5.867,9717
0.822,5.559,9782
0.837,5.393,9817
0.852,5.374,9821
0.866,5.389,9818
0.882,5.389,9818
0.896,5.398,9816
0.911,5.37,9822
0.926,5.393,9817
0.941,5.365,9823
0.956,5.246,9848
0.971,5.161,9866
0.986,5.038,9892
1.0,4.946,9909
1.016,4.744,9943
1.03,4.661,9957
1.045,4.518,9981
1.06,4.375,10005
1.075,4.274,10022
1.09,4.131,10046
1.105,3.978,10071
1.12,3.835,10091
1.134,3.727,10106
1.149,3.547,10131
1.165,3.374,10155
1.179,3.23,10175
1.194,3.014,10205
1.209,2.922,10219
1.224,2.799,10238
1.239,2.675,10257
1.254,2.539,10278
1.269,2.409,10298
1.283,2.266,10320
1.299,2.123,10342
1.313,2.039,10355
1.328,1.882,10376
1.343,1.764,10391
1.358,1.614,10410
1.373,1.433,10433
1.388,1.354,10443
1.403,1.181,10465
1.417,1.087,10477
1.433,0.975,10492
1.447,0.854,10511
1.462,0.759,10526
1.477,0.658,10542
1.492,0.582,10554
1.507,0.481,10570
1.522,0.373,10587
1.537,0.323,10595
1.552,0.19,10616
1.566,0.095,10631
1.581,0.12,10627
1.596,0.095,10631
1.611,0.089,10632
1.626,0.076,10634
1.641,0.108,10629
1.656,0.114,10628
1.671,0.082,10633
1.686,0.114,10628
0.001,0.253,10606
0.016,0.297,10599
0.03,0.443,10576
0.046,0.627,10547
0.06,0.848,10512
0.075,1.071,10479
0.09,1.575,10415
0.105,2.11,10344
0.12,2.591,10270
0.135,3.453,10144
0.15,4.315,10015
0.165,5.128,9873
0.179,5.991,9691
0.194,7.272,9575
0.209,8.741,9422
0.224,10.573,9036
0.239,12.251,8623
0.254,14.386,8205
0.269,16.087,7909
0.283,18.408,7544
0.298,20.555,7122
0.313,21.372,6934
0.328,22.296,6730
0.343,23.238,6540
0.358,23.331,6525
0.373,23.681,6469
0.388,23.944,6427
0.402,23.913,6432
0.417,23.925,6430
0.432,23.925,6430
0.447,23.913,6432
0.462,23.906,6433
0.477,23.9,6434
0.492,23.906,6433
0.507,23.9,6434
0.522,23.85,6442
0.536,23.675,6470
0.551,23.531,6493
0.566,23.231,6541
0.581,22.926,6594
0.596,22.681,6647
0.611,22.273,6735
0.626,21.762,6847
0.641,21.161,6981
0.656,20.53,7128
0.671,19.709,7303
0.686,18.577,7510
0.701,17.422,7711
0.715,15.8,7957
0.73,14.176,8242
0.745,12.281,8616
0.76,9.68,9254
0.775,7.815,9525
0.79,6.697,9627
0.805,5.829,9725
0.82,5.607,9772
0.835,5.431,9809
0.85,5.398,9816
0.864,5.379,9820
0.879,5.389,9818
0.894,5.412,9813
0.909,5.403,9815
0.924,5.417,9812
0.939,5.393,9817
0.954,5.303,9836
0.969,5.18,9862
0.984,5.071,9885
0.999,4.946,9909
1.013,4.839,9927
1.028,4.69,9952
1.043,4.554,9975
1.058,4.423,9997
1.073,4.286,10020
1.088,4.167,10040
1.103,4.036,10062
1.118,3.856,10088
1.132,3.755,10102
1.147,3.583,10126
1.162,3.381,10154
1.177,3.259,10171
1.192,3.137,10188
1.207,2.968,10212
1.222,2.838,10232
1.237,2.727,10249
1.252,2.597,10269
1.267,2.442,10293
1.282,2.331,10310
1.296,2.221,10327
1.311,2.084,10348
1.326,1.961,10366
1.341,1.85,10380
1.356,1.677,10402
1.371,1.528,10421
1.386,1.378,10440
1.401,1.268,10454
1.416,1.102,10475
1.43,0.987,10490
1.445,0.88,10507
1.46,0.759,10526
1.475,0.69,10537
1.49,0.608,10550
1.505,0.481,10570
1.52,0.386,10585
1.535,0.297,10599
1.55,0.215,10612
1.564,0.114,10628
1.579,0.139,10624
1.594,0.114,10628
1.609,0.108,10629
1.624,0.158,10621
1.639,0.101,10630
1.654,0.076,10634
1.669,0.114,10628
1.684,0.101,10630
1.699,0.127,10626
1.713,0.139,10624
1.728,0.095,10631
1.743,0.089,10632
0.011,0.228,10610
0.026,0.367,10588
0.041,0.576,10555
0.056,0.772,10524
0.071,0.994,10489
0.086,1.48,10427
0.1,1.882,10376
0.115,2.416,10297
0.13,3.165,10184
0.145,4.071,10056
0.16,4.845,9926
0.175,5.754,9741
0.19,6.91,9608
0.205,8.043,9503
0.219,10.243,9124
0.234,11.708,8752
0.249,13.483,8363
0.264,15.617,7989
0.279,17.837,7650
0.294,20.013,7250
0.308,21.247,6962
0.323,21.924,6811
0.338,22.861,6608
0.353,23.225,6542
0.368,23.631,6477
0.383,23.894,6435
0.398,23.85,6442
0.413,23.875,6438
0.428,23.881,6437
0.443,23.875,6438
0.458,23.9,6434
0.472,23.894,6435
0.487,23.887,6436
0.502,23.9,6434
0.517,23.887,6436
0.532,23.675,6470
0.547,23.587,6484
0.562,23.294,6531
0.576,22.986,6581
0.592,22.727,6637
0.607,22.366,6715
0.621,21.933,6809
0.636,21.39,6930
0.651,20.686,7091
0.666,20.081,7234
0.681,18.896,7446
0.696,17.83,7651
0.711,16.262,7883
0.726,14.767,8138
0.741,12.86,8480
0.756,10.345,9097
0.77,8.069,9500
0.785,7.12,9589
0.8,5.768,9738
0.815,5.626,9768
0.83,5.422,9811
0.845,5.408,9814
0.86,5.398,9816
0.875,5.37,9822
0.89,5.379,9820
0.904,5.398,9816
0.919,5.398,9816
0.934,5.393,9817
0.949,5.322,9832
0.964,5.232,9851
0.979,5.118,9875
0.994,4.988,9902
1.009,4.869,9922
1.024,4.714,9948
1.038,4.577,9971
1.053,4.458,9991
1.068,4.339,10011
1.083,4.185,10037
1.098,4.042,10061
1.113,3.914,10080
1.128,3.741,10104
1.143,3.604,10123
1.158,3.482,10140
1.173,3.338,10160
1.187,3.194,10180
1.202,3.029,10203
1.217,2.903,10222
1.232,2.76,10244
1.247,2.623,10265
1.262,2.468,10289
1.277,2.383,10302
1.292,2.273,10319
1.307,2.143,10339
1.322,2.039,10355
1.336,1.89,10375
1.351,1.717,10397
1.366,1.567,10416
1.381,1.425,10434
1.396,1.331,10446
1.411,1.157,10468
1.426,1.063,10480
1.441,0.918,10501
1.456,0.823,10516
1.47,0.722,10532
1.485,0.633,10546
1.5,0.519,10564
1.515,0.443,10576
1.53,0.329,10594
1.545,0.234,10609
1.56,0.152,10622
1.575,0.146,10623
1.589,0.171,10619
1.604,0.139,10624
1.62,0.158,10621
1.634,0.171,10619
1.649,0.133,10625
1.664,0.146,10623
1.679,0.158,10621
1.694,0.133,10625
0.01,0.241,10608
0.025,0.367,10588
0.039,0.532,10562
0.054,0.747,10528
0.069,1.016,10486
0.084,1.441,10432
0.099,1.89,10375
0.114,2.403,10299
0.129,3.115,10191
0.144,4.018,10065
0.159,4.786,9936
0.173,5.659,9761
0.188,6.764,9621
0.203,7.978,9510
0.218,10.225,9129
0.233,11.554,8789
0.248,13.236,8406
0.263,15.606,7991
0.277,17.592,7686
0.292,19.797,7288
0.307,21.13,6988
0.322,21.87,6823
0.337,22.819,6617
0.352,23.194,6547
0.367,23.625,6478
0.382,23.875,6438
0.396,23.887,6436
0.412,23.894,6435
0.426,23.919,6431
0.441,23.906,6433
0.456,23.913,6432
0.471,23.944,6427
0.486,23.913,6432
0.501,23.925,6430
0.516,23.906,6433
0.53,23.731,6461
0.545,23.613,6480
0.561,23.375,6518
0.575,23.006,6577
0.59,22.81,6619
0.605,22.481,6690
0.62,21.973,6800
0.635,21.484,6909
0.65,20.775,7070
0.665,20.153,7217
0.68,19.017,7422
0.694,17.959,7632
0.709,16.47,7852
0.724,14.835,8126
0.739,12.723,8512
0.754,11.208,8872
0.769,8.172,9488
0.784,7.522,9552
0.799,6.022,9687
0.814,5.682,9756
0.829,5.479,9799
0.844,5.427,9810
0.859,5.393,9817
0.873,5.403,9815
0.888,5.393,9817
0.903,5.398,9816
0.918,5.393,9817
0.933,5.389,9818
0.948,5.365,9823
0.963,5.227,9852
0.978,5.133,9872
0.992,5.062,9887
1.007,4.863,9923
1.022,4.726,9946
1.037,4.625,9963
1.052,4.488,9986
1.067,4.351,10009
1.082,4.202,10034
1.097,4.071,10056
1.112,3.942,10076
1.127,3.791,10097
1.141,3.655,10116
1.157,3.525,10134
1.171,3.309,10164
1.186,3.173,10183
1.201,3.036,10202
1.216,2.903,10222
1.231,2.773,10242
1.246,2.649,10261
1.261,2.506,10283
1.276,2.383,10302
1.29,2.273,10319
1.305,2.13,10341
1.32,1.984,10363
1.335,1.85,10380
1.35,1.732,10395
1.365,1.551,10418
1.38,1.457,10430
1.395,1.307,10449
1.409,1.181,10465
1.424,1.039,10483
1.439,0.924,10500
1.454,0.823,10516
1.469,0.703,10535
1.484,0.639,10545
1.499,0.525,10563
1.514,0.424,10579
1.529,0.323,10595
1.544,0.259,10605
1.558,0.171,10619
1.573,0.171,10619
1.588,0.133,10625
1.603,0.158,10621
1.618,0.139,10624
1.633,0.139,10624
1.648,0.152,10622
1.663,0.133,10625
1.678,0.158,10621
1.693,0.158,10621
0.007,0.184,10617
0.022,0.291,10600
0.037,0.399,10583
0.052,0.595,10552
0.067,0.766,10525
0.082,1.134,10471
0.097,1.677,10402
0.112,2.169,10335
0.127,2.831,10233
0.141,3.633,10119
0.156,4.464,9990
0.171,5.379,9820
0.186,6.461,9648
0.201,7.609,9544
0.216,9.685,9253
0.231,11.054,8909
0.245,12.728,8511
0.26,15.189,8064
0.275,17.02,7770
0.29,19.198,7391
0.305,20.894,7042
0.32,21.565,6891
0.335,22.532,6679
0.35,23.069,6567
0.364,23.331,6525
0.379,23.65,6474
0.394,23.656,6473
0.409,23.669,6471
0.424,23.669,6471
0.439,23.663,6472
0.454,23.675,6470
0.469,23.681,6469
0.484,23.669,6471
0.499,23.681,6469
0.513,23.669,6471
0.528,23.562,6488
0.543,23.419,6511
0.558,23.188,6548
0.573,22.889,6602
0.588,22.644,6655
0.603,22.375,6713
0.618,21.87,6823
0.633,21.422,6923
0.648,20.725,7082
0.663,20.085,7233
0.677,18.975,7430
0.692,17.925,7637
0.707,16.369,7867
0.722,14.83,8127
0.737,12.987,8450
0.752,11.058,8908
0.767,8.284,9475
0.782,7.783,9528
0.797,5.877,9715
0.812,5.573,9779
0.826,5.318,9833
0.841,5.275,9842
0.856,5.275,9842
0.871,5.27,9843
0.886,5.261,9845
0.901,5.256,9846
0.916,5.261,9845
0.931,5.251,9847
0.946,5.209,9856
0.961,5.1,9879
0.975,4.976,9904
0.99,4.839,9927
1.005,4.732,9945
1.02,4.577,9971
1.035,4.417,9998
1.05,4.315,10015
1.065,4.196,10035
1.08,4.054,10059
1.094,3.914,10080
1.109,3.763,10101
1.124,3.619,10121
1.139,3.46,10143
1.154,3.324,10162
1.169,3.194,10180
1.184,3.014,10205
1.199,2.89,10224
1.214,2.779,10241
1.228,2.617,10266
1.243,2.5,10284
1.258,2.383,10302
1.273,2.247,10323
1.288,2.104,10345
1.303,1.992,10362
1.318,1.866,10378
1.333,1.724,10396
1.348,1.567,10416
1.363,1.465,10429
1.378,1.276,10453
1.392,1.157,10468
1.407,1.008,10487
1.422,0.905,10503
1.437,0.797,10520
1.452,0.703,10535
1.467,0.652,10543
1.482,0.532,10562
1.497,0.449,10575
1.511,0.329,10594
1.526,0.228,10610
1.541,0.165,10620
1.556,0.158,10621
1.571,0.165,10620
1.586,0.165,10620
1.601,0.133,10625
1.616,0.127,10626
1.631,0.152,10622
1.645,0.158,10621
1.66,0.171,10619
1.675,0.165,10620
0.007,0.222,10611
0.022,0.329,10594
0.037,0.481,10570
0.052,0.665,10541
0.067,0.911,10502
0.082,1.268,10454
0.097,1.748,10393
0.112,2.26,10321
0.126,2.942,10216
0.141,3.791,10097
0.156,4.625,9963
0.171,5.512,9792
0.186,6.573,9638
0.201,7.739,9532
0.215,9.956,9198
0.231,11.204,8873
0.245,12.847,8483
0.26,15.291,8046
0.275,17.218,7741
0.29,19.366,7362
0.305,21.022,7012
0.32,21.709,6859
0.334,22.667,6650
0.349,23.35,6522
0.364,23.531,6493
0.379,23.819,6447
0.394,23.869,6439
0.409,23.894,6435
0.424,23.906,6433
0.439,23.894,6435
0.454,23.875,6438
0.469,23.875,6438
0.484,23.881,6437
0.498,23.9,6434
0.513,23.875,6438
0.528,23.744,6459
0.543,23.631,6477
0.558,23.375,6518
0.573,23.05,6570
0.588,22.801,6621
0.603,22.491,6688
0.618,22.037,6786
0.633,21.587,6886
0.647,20.881,7045
0.662,20.242,7196
0.677,19.151,7399
0.692,18.144,7597
0.707,16.51,7846
0.722,15.0,8097
0.737,13.247,8404
0.752,11.142,8888
0.767,8.336,9469
0.782,7.522,9552
0.796,6.112,9679
0.811,5.754,9741
0.826,5.46,9803
0.841,5.384,9819
0.856,5.379,9820
0.871,5.374,9821
0.886,5.384,9819
0.901,5.37,9822
0.915,5.37,9822
0.93,5.37,9822
0.946,5.318,9833
0.96,5.232,9851
0.975,5.095,9880
0.99,5.0,9900
1.005,4.881,9920
1.02,4.744,9943
1.035,4.595,9968
1.05,4.482,9987
1.064,4.339,10011
1.079,4.185,10037
1.094,4.095,10052
1.109,3.914,10080
1.124,3.763,10101
1.139,3.647,10117
1.154,3.482,10140
1.169,3.317,10163
1.184,3.151,10186
1.199,3.014,10205
1.213,2.877,10226
1.228,2.747,10246
1.243,2.617,10266
1.258,2.494,10285
1.273,2.351,10307
1.288,2.253,10322
1.303,2.13,10341
1.318,1.984,10363
1.333,1.874,10377
1.348,1.724,10396
1.362,1.567,10416
1.377,1.457,10430
1.392,1.315,10448
1.407,1.197,10463
1.422,1.016,10486
1.437,0.924,10500
1.452,0.816,10517
1.467,0.709,10534
1.481,0.627,10547
1.497,0.544,10560
1.511,0.418,10580
1.526,0.316,10596
1.541,0.259,10605
1.556,0.152,10622
1.571,0.12,10627
1.586,0.139,10624
1.601,0.12,10627
1.615,0.139,10624
1.63,0.127,10626
1.645,0.127,10626
1.66,0.12,10627
1.675,0.139,10624
1.69,0.158,10621
0.006,0.272,10603
0.021,0.329,10594
0.036,0.506,10566
0.051,0.69,10537
0.065,0.905,10503
0.08,1.213,10461
0.095,1.764,10391
0.11,2.247,10323
0.125,2.896,10223
0.14,3.727,10106
0.155,4.577,9971
0.17,5.479,9799
0.185,6.551,9640
0.199,7.75,9531
0.214,9.788,9232
0.229,11.1,8898
0.244,12.74,8508
0.259,15.234,8056
0.274,16.966,7778
0.289,19.157,7398
0.304,20.919,7036
0.318,21.664,6869
0.333,22.644,6655
0.348,23.475,6502
0.363,23.469,6503
0.378,23.781,6453
0.393,23.881,6437
0.408,23.919,6431
0.423,23.919,6431
0.438,23.925,6430
0.452,23.906,6433
0.467,23.925,6430
0.482,23.919,6431
0.497,23.913,6432
0.512,23.919,6431
0.527,23.781,6453
0.542,23.637,6476
0.557,23.394,6515
0.572,23.119,6559
0.586,22.801,6621
0.601,22.588,6667
0.616,22.079,6777
0.631,21.61,6881
0.646,20.953,7028
0.661,20.28,7187
0.676,19.285,7376
0.691,18.229,7580
0.706,16.651,7825
0.721,15.12,8076
0.735,13.402,8377
0.75,11.433,8818
0.765,8.81,9414
0.78,8.06,9501
0.795,6.18,9673
0.81,5.711,9750
0.825,5.479,9799
0.84,5.398,9816
0.855,5.398,9816
0.87,5.374,9821
0.884,5.37,9822
0.899,5.379,9820
0.914,5.412,9813
0.929,5.398,9816
0.944,5.332,9830
0.959,5.275,9842
0.974,5.142,9870
0.989,5.028,9894
1.004,4.905,9916
1.018,4.732,9945
1.033,4.619,9964
1.048,4.488,9986
1.063,4.363,10007
1.078,4.256,10025
1.093,4.089,10053
1.108,3.964,10073
1.123,3.813,10094
1.138,3.705,10109
1.153,3.496,10138
1.168,3.374,10155
1.182,3.23,10175
1.197,3.043,10201
1.212,2.935,10217
1.227,2.838,10232
1.242,2.669,10258
1.257,2.5,10284
1.272,2.377,10303
1.287,2.26,10321
1.302,2.136,10340
1.316,2.052,10353
1.331,1.898,10374
1.346,1.795,10387
1.361,1.575,10415
1.376,1.449,10431
1.391,1.331,10446
1.406,1.213,10461
1.421,1.079,10478
1.436,0.918,10501
1.45,0.867,10509
1.465,0.747,10528
1.48,0.639,10545
1.495,0.563,10557
1.51,0.43,10578
1.525,0.316,10596
1.54,0.247,10607
1.555,0.215,10612
1.569,0.177,10618
1.584,0.152,10622
1.599,0.158,10621
1.614,0.158,10621
1.629,0.158,10621
1.644,0.165,10620
1.659,0.19,10616
1.674,0.171,10619
1.689,0.133,10625
0.005,0.266,10604
0.02,0.329,10594
0.034,0.481,10570
0.049,0.677,10539
0.064,0.905,10503
0.079,1.157,10468
0.094,1.717,10397
0.109,2.253,10322
0.124,2.838,10232
0.139,3.705,10109
0.153,4.524,9980
0.168,5.365,9823
0.183,6.36,9657
0.198,7.63,9542
0.213,9.685,9253
0.228,10.925,8942
0.243,12.664,8526
0.258,15.057,8087
0.272,16.792,7804
0.287,18.96,7433
0.302,20.839,7055
0.317,21.587,6886
0.332,22.56,6673
0.347,23.387,6516
0.362,23.419,6511
0.376,23.731,6461
0.391,23.881,6437
0.406,23.913,6432
0.421,23.913,6432
0.436,23.925,6430
0.451,23.9,6434
0.466,23.9,6434
0.481,23.906,6433
0.496,23.894,6435
0.511,23.913,6432
0.526,23.8,6450
0.54,23.656,6473
0.555,23.475,6502
0.57,23.106,6561
0.585,22.847,6611
0.6,22.639,6656
0.615,22.162,6759
0.63,21.682,6865
0.645,20.983,7021
0.66,20.369,7166
0.675,19.395,7357
0.689,18.343,7557
0.704,16.852,7795
0.719,15.269,8050
0.734,13.649,8334
0.749,12.021,8677
0.764,9.365,9318
0.779,7.75,9531
0.794,6.36,9657
0.809,5.806,9730
0.824,5.517,9791
0.839,5.403,9815
0.853,5.37,9822
0.868,5.393,9817
0.883,5.389,9818
0.898,5.412,9813
0.913,5.403,9815
0.928,5.403,9815
0.943,5.379,9820
0.958,5.242,9849
0.973,5.156,9867
0.987,5.047,9890
1.002,4.917,9914
1.017,4.774,9938
1.032,4.649,9959
1.047,4.524,9980
1.062,4.393,10002
1.077,4.256,10025
1.092,4.119,10048
1.107,4.018,10065
1.121,3.849,10089
1.136,3.712,10108
1.151,3.568,10128
1.166,3.36,10157
1.181,3.209,10178
1.196,3.086,10195
1.211,2.974,10211
1.226,2.825,10234
1.241,2.682,10256
1.256,2.545,10277
1.27,2.422,10296
1.285,2.279,10318
1.3,2.188,10332
1.315,2.045,10354
1.33,1.898,10374
1.345,1.756,10392
1.36,1.614,10410
1.374,1.48,10427
1.39,1.346,10444
1.405,1.197,10463
1.419,1.039,10483
1.434,0.956,10495
1.449,0.854,10511
1.464,0.747,10528
1.479,0.671,10540
1.494,0.57,10556
1.509,0.468,10572
1.523,0.348,10591
1.539,0.278,10602
1.553,0.19,10616
1.568,0.177,10618
1.583,0.171,10619
1.598,0.139,10624
1.613,0.165,10620
1.628,0.114,10628
1.643,0.146,10623
1.658,0.127,10626
1.672,0.133,10625
1.687,0.146,10623
0.003,0.228,10610
0.018,0.31,10597
0.033,0.487,10569
0.048,0.696,10536
0.063,0.911,10502
0.078,1.142,10470
0.092,1.701,10399
0.107,2.208,10329
0.122,2.753,10245
0.137,3.612,10122
0.152,4.464,9990
0.167,5.318,9833
0.182,6.326,9660
0.197,7.478,9556
