time_s,position_mm,raw_value
4.846,0.452,10518
4.871,0.206,10549
4.897,0.103,10562
4.921,0.0,10590
4.946,0.0,10621
4.971,0.0,10642
4.996,0.0,10672
5.021,0.0,10695
5.045,0.0,10704
5.07,0.0,10722
5.094,22.225,1202
5.119,22.225,1202
5.144,22.225,1202
5.17,22.225,1202
5.196,22.225,1201
5.22,22.225,1202
5.245,22.225,1201
5.27,22.225,1202
5.295,22.225,1202
5.32,22.225,1201
5.344,22.225,1202
5.369,22.225,1201
5.394,22.225,1202
5.419,22.225,1202
5.444,22.225,1202
5.469,22.225,1202
5.493,22.225,1202
5.518,22.225,1202
5.543,22.225,1202
5.568,22.225,1203
5.592,22.225,1202
5.617,22.225,1202
5.643,22.225,1202
5.668,22.225,1201
5.693,22.225,1202
5.717,22.225,1201
5.742,22.225,1203
5.767,22.225,1202
5.792,22.225,1202
5.817,22.225,1202
5.842,22.225,1201
5.866,22.225,1202
5.891,22.225,1202
5.916,22.225,1202
5.941,22.225,1202
5.965,22.225,1202
5.99,22.225,1202
6.015,22.225,1202
6.04,22.225,1202
6.066,22.225,1201
6.091,22.225,1202
6.116,22.225,1201
6.14,22.225,1201
6.165,22.225,1201
6.19,22.225,1201
6.215,22.225,1202
6.24,22.225,1202
6.265,22.225,1201
6.29,22.225,1201
6.315,22.225,1202
6.34,22.225,1201
6.365,22.225,1202
6.39,22.225,1202
6.415,22.225,1202
6.44,22.225,1202
6.466,22.225,1202
6.491,22.225,1202
6.515,22.225,1201
6.54,22.225,1202
6.565,22.225,1202
6.59,22.225,1203
6.615,22.225,1201
6.639,22.225,1201
6.664,22.225,1202
6.689,22.225,1201
6.714,22.225,1201
6.739,22.225,1202
6.764,22.225,1202
6.789,22.225,1202
6.814,22.225,1201
6.839,22.225,1201
6.864,22.225,1202
6.889,22.225,1201
6.913,22.225,1203
6.938,22.225,1202
6.963,22.225,1203
6.988,22.225,1201
7.013,22.225,1201
7.038,22.225,1202
7.063,22.225,1201
7.088,22.225,1201
7.113,22.225,1202
7.138,22.225,1202
7.163,22.225,1201
7.187,22.225,1202
7.212,22.225,1202
7.237,22.225,1202
7.262,22.225,1202
7.286,22.225,1202
7.311,22.225,1203
7.336,22.225,1202
7.361,22.225,1201
7.386,22.225,1201
7.411,22.225,1202
7.436,0.0,10707
7.462,0.0,10663
7.487,0.0,10608
7.511,0.516,10510
7.536,1.696,10363
7.561,3.02,10177
7.586,4.653,9914
7.611,6.565,9628
7.636,9.43,9169
7.661,12.245,8499
7.686,15.822,7893
7.711,18.86,7385
7.736,20.845,7005
7.761,21.872,6835
7.786,22.225,6746
7.811,22.225,6726
7.836,22.225,6727
7.861,22.225,6726
7.886,22.225,6725
7.911,22.225,6725
7.936,22.225,6732
7.962,22.225,6751
7.986,21.802,6840
8.011,21.116,6952
8.037,20.226,7117
8.062,18.961,7369
8.087,17.185,7678
8.112,15.075,8006
8.137,12.525,8435
8.161,9.45,9164
8.186,6.682,9616
8.211,4.722,9902
8.236,4.318,9971
8.262,4.288,9976
8.286,4.282,9977
8.311,4.282,9977
8.337,4.306,9973
8.362,4.155,9998
8.388,3.913,10038
8.413,3.708,10071
8.437,3.442,10113
8.462,3.219,10148
8.487,2.992,10181
8.512,2.752,10215
8.537,2.484,10253
8.562,2.258,10285
8.587,2.053,10314
8.612,1.8,10349
8.637,1.576,10379
8.662,1.3,10416
8.687,1.092,10441
8.712,0.762,10480
8.738,0.564,10504
8.763,0.318,10535
8.789,0.135,10558
8.814,0.0,10585
8.839,0.0,10609
8.864,0.0,10640
8.89,0.0,10654
8.914,0.0,10678
8.939,0.0,10695
8.964,0.0,10716
8.989,22.225,1202
9.014,22.225,1202
9.039,22.225,1202
9.064,22.225,1201
9.088,22.225,1201
9.113,22.225,1202
9.138,22.225,1202
9.163,22.225,1202
9.188,22.225,1202
9.213,22.225,1201
9.238,22.225,1201
9.263,22.225,1201
9.288,22.225,1204
9.313,22.225,1202
9.337,22.225,1202
9.362,22.225,1203
9.387,22.225,1202
9.412,22.225,1201
9.438,22.225,1201
9.463,22.225,1202
9.488,22.225,1201
9.512,22.225,1202
9.537,22.225,1202
9.562,22.225,1202
9.586,22.225,1202
9.611,22.225,1202
9.636,22.225,1202
9.661,22.225,1202
9.686,22.225,1201
9.711,22.225,1201
9.736,22.225,1202
9.761,22.225,1202
9.786,22.225,1202
9.811,22.225,1202
9.836,22.225,1202
9.861,22.225,1201
9.886,22.225,1203
9.911,22.225,1202
9.936,22.225,1202
9.961,22.225,1202
9.986,22.225,1201
10.011,22.225,1202
10.035,22.225,1202
10.06,22.225,1201
10.085,22.225,1202
10.11,22.225,1202
10.134,22.225,1201
10.159,22.225,1202
10.184,22.225,1201
10.21,22.225,1203
10.235,22.225,1202
10.26,22.225,1202
10.284,22.225,1202
10.309,22.225,1201
10.334,22.225,1202
10.359,22.225,1202
10.384,22.225,1201
10.408,22.225,1202
10.433,22.225,1201
10.459,22.225,1202
10.484,22.225,1201
10.509,22.225,1202
10.533,22.225,1203
10.558,22.225,1201
10.583,22.225,1202
10.608,22.225,1202
10.633,22.225,1201
10.657,22.225,1202
10.682,22.225,1202
10.707,22.225,1202
10.732,22.225,1202
10.757,22.225,1202
10.782,22.225,1202
10.807,22.225,1202
10.832,22.225,1202
10.857,22.225,1201
10.883,22.225,1202
10.908,22.225,1202
10.932,22.225,1202
10.957,22.225,1202
10.982,22.225,1202
11.007,22.225,1201
11.031,22.225,1202
11.056,22.225,1201
11.081,22.225,1202
11.106,22.225,1202
11.132,22.225,1202
11.157,22.225,1203
11.182,22.225,1202
11.206,22.225,1201
11.231,22.225,1202
11.256,22.225,1201
11.281,22.225,1201
11.305,22.225,1201
11.331,0.0,10704
11.357,0.0,10653
11.382,0.0,10607
11.407,0.587,10501
11.432,1.718,10360
11.457,3.232,10146
11.483,4.93,9866
11.508,6.702,9614
11.533,9.542,9141
11.558,13.139,8319
11.583,16.3,7818
11.609,19.172,7328
11.633,21.116,6952
11.658,22.225,6788
11.683,22.225,6730
11.708,22.225,6709
11.733,22.225,6682
11.758,22.225,6681
11.783,22.225,6683
11.808,22.225,6680
11.834,22.225,6713
11.859,22.225,6761
11.884,21.943,6830
11.909,21.053,6965
11.934,20.121,7136
11.959,18.917,7376
11.984,17.18,7679
12.008,14.961,8024
12.034,12.328,8480
12.058,9.2,9227
12.083,6.487,9636
12.108,4.849,9880
12.133,4.36,9964
12.159,4.378,9961
12.184,4.378,9961
12.209,4.397,9958
12.234,4.36,9964
12.259,4.221,9987
12.283,4.028,10019
12.308,3.747,10065
12.334,3.512,10102
12.359,3.308,10134
12.384,3.069,10170
12.409,2.865,10199
12.434,2.547,10244
12.46,2.357,10271
12.485,2.131,10303
12.511,1.905,10335
12.536,1.629,10372
12.56,1.397,10403
12.585,1.135,10436
12.61,0.906,10463
12.635,0.72,10485
12.66,0.397,10525
12.685,0.23,10546
12.71,0.0,10579
12.735,0.0,10597
12.76,0.0,10629
12.785,0.0,10646
12.811,0.0,10673
12.836,0.0,10696
12.861,0.0,10708
12.886,22.225,1202
12.911,22.225,1202
12.936,22.225,1202
12.961,22.225,1202
12.985,22.225,1203
13.01,22.225,1202
13.035,22.225,1202
13.06,22.225,1202
13.085,22.225,1203
13.109,22.225,1202
13.134,22.225,1202
13.159,22.225,1202
13.184,22.225,1202
13.21,22.225,1202
13.234,22.225,1202
13.259,22.225,1203
13.285,22.225,1202
13.31,22.225,1202
13.335,22.225,1202
13.359,22.225,1202
13.384,22.225,1202
13.409,22.225,1202
13.434,22.225,1202
13.46,22.225,1203
13.485,22.225,1202
13.509,22.225,1202
13.534,22.225,1201
13.559,22.225,1202
13.584,22.225,1202
13.609,22.225,1202
13.634,22.225,1201
13.659,22.225,1202
13.684,22.225,1202
13.709,22.225,1201
13.734,22.225,1202
13.758,22.225,1202
13.783,22.225,1201
13.808,22.225,1202
13.833,22.225,1201
13.858,22.225,1202
13.883,22.225,1202
13.908,22.225,1201
13.933,22.225,1202
13.958,22.225,1202
13.983,22.225,1202
14.008,22.225,1201
14.032,22.225,1202
14.057,22.225,1202
14.082,22.225,1202
14.107,22.225,1202
14.131,22.225,1202
14.156,22.225,1201
14.181,22.225,1202
14.206,22.225,1202
14.231,22.225,1202
14.256,22.225,1202
14.281,22.225,1202
14.306,22.225,1201
14.331,22.225,1202
14.356,22.225,1202
14.381,22.225,1201
14.405,22.225,1202
14.43,22.225,1202
14.455,22.225,1201
14.48,22.225,1201
14.505,22.225,1201
14.529,22.225,1202
14.554,22.225,1201
14.579,22.225,1202
14.604,22.225,1202
14.629,22.225,1202
14.653,22.225,1203
14.678,22.225,1202
14.703,22.225,1203
14.728,22.225,1202
14.753,22.225,1202
14.778,22.225,1202
14.802,22.225,1201
14.827,22.225,1202
14.852,22.225,1201
14.877,22.225,1202
14.901,22.225,1203
14.926,22.225,1202
14.951,22.225,1202
14.976,22.225,1201
15.001,22.225,1202
15.026,22.225,1202
15.051,22.225,1202
15.076,22.225,1203
15.101,22.225,1202
15.126,22.225,1201
15.151,22.225,1203
15.175,22.225,1202
15.201,22.225,1201
15.226,0.0,10718
15.252,0.0,10667
15.277,0.0,10621
15.301,0.214,10548
15.326,1.228,10425
15.351,2.78,10211
15.377,4.221,9987
15.402,5.932,9706
15.426,8.556,9384
15.451,11.167,8740
15.476,14.846,8042
15.502,18.203,7495
15.527,20.552,7058
15.553,22.225,6736
15.578,22.225,6738
15.603,22.225,6729
15.628,22.225,6687
15.653,22.225,6667
15.679,22.225,6675
15.704,22.225,6671
15.729,22.225,6680
15.754,22.225,6726
15.779,22.225,6799
15.804,21.439,6886
15.83,20.419,7082
15.855,19.241,7313
15.881,17.688,7591
15.906,15.768,7901
15.93,13.087,8328
15.955,10.088,9012
15.98,7.034,9580
16.005,5.063,9843
16.03,4.509,9939
16.055,4.378,9961
16.081,4.378,9961
16.106,4.391,9959
16.131,4.378,9961
16.156,4.306,9973
16.18,4.088,10009
16.205,3.889,10042
16.23,3.632,10083
16.255,3.442,10113
16.28,3.226,10147
16.305,2.865,10199
16.33,2.716,10220
16.356,2.498,10251
16.381,2.23,10289
16.406,1.947,10329
16.43,1.741,10357
16.455,1.517,10387
16.481,1.253,10422
16.506,0.957,10457
16.532,0.77,10479
16.557,0.508,10511
16.582,0.286,10539
16.607,0.127,10559
16.633,0.0,10585
16.658,0.0,10609
16.683,0.0,10638
16.708,0.0,10657
16.733,0.0,10687
16.758,0.0,10702
16.783,0.0,10724
16.808,22.225,1202
16.832,22.225,1201
16.857,22.225,1202
16.882,22.225,1202
16.907,22.225,1202
16.933,22.225,1202
16.958,22.225,1201
16.982,22.225,1202
17.007,22.225,1201
17.032,22.225,1203
17.057,22.225,1202
17.082,22.225,1202
17.107,22.225,1202
17.132,22.225,1203
17.158,22.225,1201
17.183,22.225,1201
17.208,22.225,1201
17.233,22.225,1202
17.257,22.225,1202
17.282,22.225,1202
17.308,22.225,1202
17.333,22.225,1201
17.358,22.225,1201
17.382,22.225,1203
17.407,22.225,1202
17.432,22.225,1201
17.457,22.225,1202
17.481,22.225,1202
17.506,22.225,1202
17.531,22.225,1203
17.556,22.225,1202
17.581,22.225,1201
17.606,22.225,1202
17.631,22.225,1201
17.655,22.225,1201
17.68,22.225,1201
17.705,22.225,1201
17.73,22.225,1202
17.754,22.225,1202
17.779,22.225,1202
17.804,22.225,1202
17.829,22.225,1203
17.854,22.225,1201
17.879,22.225,1201
17.903,22.225,1201
17.928,22.225,1202
17.953,22.225,1202
17.978,22.225,1202
18.003,22.225,1202
18.027,22.225,1202
18.052,22.225,1202
18.077,22.225,1202
18.102,22.225,1202
18.127,22.225,1202
18.152,22.225,1202
18.177,22.225,1201
18.202,22.225,1202
18.227,22.225,1202
18.252,22.225,1202
18.277,22.225,1202
18.301,22.225,1202
18.326,22.225,1202
18.351,22.225,1202
18.376,22.225,1202
18.401,22.225,1202
18.426,22.225,1202
18.451,22.225,1202
18.476,22.225,1203
18.501,22.225,1203
18.526,22.225,1201
18.55,22.225,1202
18.575,22.225,1202
18.601,22.225,1202
18.626,22.225,1202
18.651,22.225,1202
18.675,22.225,1202
18.7,22.225,1202
18.725,22.225,1201
18.75,22.225,1201
18.775,22.225,1201
18.799,22.225,1203
18.824,22.225,1203
18.849,22.225,1201
18.874,22.225,1202
18.899,22.225,1202
18.924,22.225,1203
18.949,22.225,1202
18.974,22.225,1202
18.999,22.225,1202
19.024,22.225,1202
19.049,22.225,1203
19.073,22.225,1202
19.098,22.225,1203
19.123,22.225,1202
19.149,0.0,10703
19.174,0.0,10651
19.199,0.0,10585
19.224,0.587,10501
19.249,1.778,10352
19.273,3.34,10129
19.298,5.14,9830
19.323,6.887,9595
19.349,9.8,9080
19.374,12.902,8360
19.398,16.377,7806
19.423,19.967,7164
19.449,21.297,6915
19.474,22.154,6815
19.498,22.225,6711
19.523,22.225,6687
19.549,22.225,6691
19.574,22.225,6689
19.599,22.225,6692
19.625,22.225,6689
19.649,22.225,6709
19.674,22.225,6756
19.699,21.788,6841
19.725,21.043,6967
19.75,20.072,7145
19.774,18.694,7411
19.799,17.024,7704
19.824,14.884,8036
19.849,12.284,8490
19.874,8.344,9434
19.899,6.457,9639
19.924,4.861,9878
19.948,4.324,9970
19.974,4.306,9973
19.999,4.342,9967
20.025,4.324,9970
20.049,4.306,9973
20.074,4.173,9995
20.099,3.973,10028
20.124,3.702,10072
20.149,3.499,10104
20.174,3.302,10135
20.198,3.076,10169
20.223,2.766,10213
20.248,2.533,10246
20.274,2.371,10269
20.299,2.06,10313
20.323,1.83,10345
20.348,1.599,10376
20.373,1.382,10405
20.399,1.135,10436
20.424,0.855,10469
20.449,0.635,10495
20.474,0.381,10527
20.5,0.159,10555
20.525,0.0,10583
20.55,0.0,10603
20.574,0.0,10635
20.599,0.0,10652
20.625,0.0,10676
20.65,0.0,10694
20.675,0.0,10718
20.7,22.225,1202
20.725,22.225,1202
20.749,22.225,1202
20.774,22.225,1202
20.799,22.225,1202
20.824,22.225,1202
20.848,22.225,1202
20.873,22.225,1202
20.898,22.225,1202
20.923,22.225,1202
20.948,22.225,1202
20.973,22.225,1201
20.997,22.225,1201
21.022,22.225,1201
21.047,22.225,1202
21.072,22.225,1202
21.096,22.225,1203
21.121,22.225,1202
21.146,22.225,1201
21.172,22.225,1201
21.197,22.225,1202
21.223,22.225,1202
21.247,22.225,1203
21.272,22.225,1202
21.297,22.225,1202
21.322,22.225,1203
21.347,22.225,1202
21.372,22.225,1202
21.396,22.225,1201
21.422,22.225,1202
21.447,22.225,1201
21.472,22.225,1202
21.496,22.225,1202
21.521,22.225,1201
21.546,22.225,1202
21.571,22.225,1203
21.596,22.225,1202
21.621,22.225,1201
21.646,22.225,1201
21.671,22.225,1202
21.696,22.225,1202
21.721,22.225,1202
21.745,22.225,1202
21.77,22.225,1202
21.795,22.225,1201
21.82,22.225,1202
21.845,22.225,1202
21.87,22.225,1201
21.895,22.225,1202
21.919,22.225,1202
21.944,22.225,1202
21.969,22.225,1202
21.994,22.225,1202
22.018,22.225,1202
22.043,22.225,1202
22.068,22.225,1202
22.094,22.225,1202
22.119,22.225,1202
22.144,22.225,1203
22.168,22.225,1202
22.193,22.225,1202
22.218,22.225,1202
22.243,22.225,1202
22.268,22.225,1202
22.292,22.225,1202
22.318,22.225,1202
22.343,22.225,1202
22.368,22.225,1201
22.393,22.225,1201
22.417,22.225,1202
22.442,22.225,1203
22.467,22.225,1202
22.492,22.225,1201
22.517,22.225,1201
22.542,22.225,1201
22.566,22.225,1202
22.591,22.225,1202
22.616,22.225,1201
22.641,22.225,1202
22.665,22.225,1202
22.69,22.225,1202
22.715,22.225,1202
22.74,22.225,1202
22.765,22.225,1202
22.79,22.225,1202
22.814,22.225,1203
22.839,22.225,1201
22.865,22.225,1202
22.89,22.225,1202
22.915,22.225,1202
22.939,22.225,1202
22.964,22.225,1201
22.989,22.225,1202
23.014,22.225,1202
23.039,0.0,10717
23.064,0.0,10679
23.089,0.0,10634
23.115,0.183,10552
23.14,1.075,10443
23.166,2.66,10228
23.19,4.233,9985
23.215,6.208,9669
23.24,8.501,9397
23.265,11.071,8762
23.29,15.481,7944
23.315,18.447,7450
23.341,20.298,7104
23.367,22.225,6791
23.391,22.225,6746
23.416,22.225,6711
23.442,22.225,6702
23.467,22.225,6703
23.492,22.225,6700
23.516,22.225,6704
23.541,22.225,6702
23.566,22.225,6727
23.591,22.225,6794
23.616,21.443,6885
23.641,20.568,7055
23.666,19.381,7282
23.691,17.796,7572
23.716,16.046,7858
23.741,13.367,8280
23.766,10.578,8883
23.791,6.897,9594
23.815,5.231,9815
23.84,4.566,9929
23.866,4.391,9959
23.891,4.366,9963
23.916,4.36,9964
23.94,4.366,9963
23.965,4.282,9977
23.99,4.082,10010
24.016,3.877,10044
24.041,3.626,10084
24.065,3.397,10120
24.09,3.219,10148
24.115,2.872,10198
24.14,2.66,10228
24.165,2.385,10267
24.189,2.215,10291
24.214,1.99,10323
24.239,1.748,10356
24.264,1.479,10392
24.289,1.27,10420
24.313,0.965,10456
24.338,0.77,10479
24.363,0.516,10510
24.388,0.333,10533
24.413,0.135,10558
24.438,0.0,10584
24.463,0.0,10608
24.488,0.0,10640
24.513,0.0,10664
24.538,0.0,10685
24.563,0.0,10699
24.587,0.0,10718
24.612,22.225,1202
24.637,22.225,1202
24.662,22.225,1202
24.687,22.225,1202
24.712,22.225,1201
24.737,22.225,1202
24.761,22.225,1202
24.786,22.225,1202
24.811,22.225,1202
24.836,22.225,1202
24.86,22.225,1201
24.885,22.225,1201
24.91,22.225,1202
24.935,22.225,1201
24.96,22.225,1202
24.985,22.225,1202
25.01,22.225,1201
25.034,22.225,1202
25.059,22.225,1202
25.084,22.225,1201
25.109,22.225,1202
25.133,22.225,1201
25.158,22.225,1202
25.183,22.225,1201
25.208,22.225,1201
25.233,22.225,1202
25.258,22.225,1202
25.282,22.225,1202
25.307,22.225,1202
25.332,22.225,1202
25.357,22.225,1201
25.381,22.225,1203
25.406,22.225,1202
25.431,22.225,1202
25.456,22.225,1202
25.481,22.225,1203
25.506,22.225,1202
25.531,22.225,1202
25.555,22.225,1201
25.58,22.225,1201
25.605,22.225,1202
25.63,22.225,1202
25.655,22.225,1201
25.68,22.225,1202
25.705,22.225,1201
25.73,22.225,1202
25.755,22.225,1202
25.78,22.225,1202
25.804,22.225,1202
25.829,22.225,1202
25.854,22.225,1202
25.879,22.225,1201
25.904,22.225,1202
25.928,22.225,1202
25.953,22.225,1203
25.978,22.225,1202
26.003,22.225,1202
26.028,22.225,1202
26.053,22.225,1202
26.078,22.225,1202
26.103,22.225,1201
26.128,22.225,1202
26.154,22.225,1201
26.179,22.225,1202
26.203,22.225,1203
26.228,22.225,1202
26.253,22.225,1202
26.278,22.225,1202
26.303,22.225,1202
26.327,22.225,1202
26.352,22.225,1201
26.377,22.225,1203
26.402,22.225,1202
26.427,22.225,1202
26.451,22.225,1202
26.476,22.225,1202
26.502,22.225,1201
26.527,22.225,1201
26.552,22.225,1202
26.576,22.225,1201
26.601,22.225,1202
26.626,22.225,1201
26.651,22.225,1202
26.676,22.225,1202
26.701,22.225,1202
26.725,22.225,1202
26.75,22.225,1202
26.775,22.225,1202
26.8,22.225,1202
26.825,22.225,1202
26.849,22.225,1202
26.874,22.225,1202
26.899,22.225,1202
26.924,22.225,1201
26.948,0.0,10715
26.973,0.0,10668
26.998,0.0,10610
27.023,0.389,10526
27.048,1.479,10392
27.073,2.893,10195
27.097,4.48,9944
27.122,6.305,9656
27.147,8.763,9335
27.172,11.992,8556
27.197,15.808,7895
27.223,18.917,7376
27.249,20.712,7029
27.274,22.225,6801
27.298,22.225,6721
27.323,22.225,6715
27.348,22.225,6695
27.373,22.225,6686
27.399,22.225,6686
27.424,22.225,6692
27.449,22.225,6706
27.474,22.225,6743
27.499,22.169,6814
27.523,21.385,6897
27.548,20.353,7094
27.573,19.145,7334
27.598,17.526,7619
27.624,15.541,7935
27.649,12.919,8357
27.674,10.012,9030
27.698,6.878,9596
27.723,4.82,9885
27.748,4.485,9943
27.774,4.318,9971
27.799,4.366,9963
27.823,4.354,9965
27.848,4.372,9962
27.874,4.288,9976
27.899,3.997,10024
27.924,3.864,10046
27.948,3.594,10089
27.973,3.359,10126
27.998,3.168,10156
28.024,2.907,10193
28.049,2.611,10235
28.074,2.349,10272
28.098,2.152,10300
28.123,1.954,10328
28.148,1.666,10367
28.174,1.457,10395
28.199,1.245,10423
28.223,0.974,10455
28.248,0.694,10488
28.273,0.46,10517
28.298,0.325,10534
28.323,0.079,10565
28.348,0.0,10592
28.372,0.0,10623
28.398,0.0,10640
28.423,0.0,10664
28.449,0.0,10687
28.474,0.0,10708
28.498,0.0,10717
28.523,22.225,1201
28.548,22.225,1201
28.573,22.225,1201
28.598,22.225,1201
28.623,22.225,1202
28.648,22.225,1201
28.673,22.225,1202
28.698,22.225,1202
28.723,22.225,1202
28.747,22.225,1201
28.772,22.225,1202
28.797,22.225,1203
28.822,22.225,1202
28.847,22.225,1202
28.872,22.225,1202
28.897,22.225,1202
28.922,22.225,1202
28.947,22.225,1202
28.972,22.225,1202
28.997,22.225,1201
29.021,22.225,1202
29.046,22.225,1202
29.071,22.225,1202
29.097,22.225,1202
29.122,22.225,1201
29.147,22.225,1202
29.171,22.225,1201
29.196,22.225,1202
29.221,22.225,1202
29.246,22.225,1202
29.271,22.225,1203
29.296,22.225,1202
29.321,22.225,1202
29.346,22.225,1203
29.371,22.225,1201
29.396,22.225,1202
29.42,22.225,1201
29.445,22.225,1201
29.47,22.225,1202
29.495,22.225,1201
29.52,22.225,1203
29.545,22.225,1202
29.57,22.225,1201
29.595,22.225,1201
29.62,22.225,1202
29.645,22.225,1202
29.669,22.225,1202
29.694,22.225,1201
29.719,22.225,1201
29.744,22.225,1203
29.769,22.225,1203
29.794,22.225,1202
29.819,22.225,1202
29.843,22.225,1202
29.868,22.225,1202
29.893,22.225,1201
29.918,22.225,1202
29.943,22.225,1202
29.968,22.225,1202
29.994,22.225,1202
30.019,22.225,1202
30.044,22.225,1202
30.069,22.225,1202
30.093,22.225,1203
30.118,22.225,1202
30.144,22.225,1202
30.169,22.225,1203
30.194,22.225,1201
30.219,22.225,1202
30.244,22.225,1202
30.269,22.225,1202
30.294,22.225,1202
30.319,22.225,1202
30.344,22.225,1202
30.368,22.225,1202
30.393,22.225,1202
30.418,22.225,1202
30.443,22.225,1202
30.468,22.225,1203
30.493,22.225,1202
30.518,22.225,1201
30.543,22.225,1202
30.568,22.225,1200
30.593,22.225,1202
30.618,22.225,1203
30.643,22.225,1203
30.668,22.225,1202
30.693,22.225,1201
30.717,22.225,1202
30.742,22.225,1202
30.767,22.225,1202
30.792,22.225,1202
30.818,22.225,1202
30.843,0.0,10704
30.868,0.0,10660
30.893,0.0,10606
30.919,0.476,10515
30.944,1.666,10367
30.969,3.161,10157
30.994,4.682,9909
31.019,6.409,9644
31.045,9.267,9210
31.07,12.612,8415
31.095,16.142,7843
31.12,19.227,7316
31.145,20.811,7011
31.17,22.225,6737
31.194,22.225,6709
31.219,22.225,6709
31.245,22.225,6685
31.27,22.225,6677
31.295,22.225,6681
31.319,22.225,6678
31.344,22.225,6689
31.369,22.225,6730
31.394,22.225,6793
31.419,21.429,6888
31.444,20.469,7073
31.468,19.304,7299
31.493,17.63,7601
31.518,15.781,7899
31.543,13.023,8339
31.568,9.953,9044
31.593,6.965,9587
31.617,4.93,9866
31.643,4.537,9934
