time_s,position_mm,raw_value
0.5,25.0,6498
0.515,25.0,6497
0.53,24.992,6517
0.545,24.9,6539
0.56,24.733,6579
0.575,24.521,6630
0.59,24.275,6689
0.604,24.05,6743
0.619,23.495,6860
0.634,22.97,6969
0.649,22.11,7141
0.664,21.142,7296
0.679,19.987,7507
0.694,18.757,7698
0.709,17.271,7920
0.724,15.825,8167
0.739,13.872,8526
0.753,12.314,8870
0.768,9.326,9475
0.783,8.702,9549
0.798,7.719,9653
0.813,7.289,9711
0.828,7.007,9749
0.843,6.901,9770
0.858,6.956,9759
0.873,6.941,9762
0.887,6.941,9762
0.903,6.916,9767
0.917,6.941,9762
0.932,6.946,9761
0.947,6.887,9773
0.962,6.803,9790
0.977,6.65,9821
0.992,6.581,9835
1.007,6.483,9855
1.022,6.36,9880
1.036,6.241,9904
1.051,6.172,9918
1.066,6.049,9943
1.081,5.9,9964
1.096,5.645,9992
1.111,5.536,10004
1.126,5.318,10028
1.141,5.155,10046
1.155,4.975,10067
1.171,4.852,10087
1.185,4.716,10109
1.2,4.593,10129
1.215,4.451,10152
1.23,4.364,10166
1.245,4.216,10190
1.26,4.13,10204
1.275,3.993,10226
1.289,3.847,10247
1.304,3.743,10262
1.319,3.59,10284
1.334,3.458,10303
1.349,3.319,10323
1.364,3.194,10341
1.379,3.083,10357
1.394,2.947,10375
1.408,2.816,10390
1.423,2.667,10407
1.438,2.482,10428
1.453,2.316,10447
1.468,2.123,10469
1.483,2.053,10477
1.498,1.906,10493
1.513,1.792,10505
1.528,1.613,10524
1.542,1.472,10539
1.558,1.33,10554
1.572,1.226,10565
1.587,1.047,10584
1.602,0.956,10592
1.617,0.794,10603
1.632,0.574,10618
1.647,0.412,10629
1.662,0.235,10641
1.676,0.191,10644
1.692,0.485,10624
1.706,0.824,10601
1.721,0.721,10608
0.011,1.179,10570
0.026,1.406,10546
0.041,1.632,10522
0.056,1.934,10490
0.071,2.237,10456
0.086,2.702,10403
0.101,3.292,10327
0.115,3.847,10247
0.13,4.531,10139
0.145,5.373,10022
0.16,6.227,9907
0.175,7.044,9744
0.19,8.043,9611
0.205,9.163,9498
0.219,11.052,9191
0.235,12.261,8884
0.249,13.952,8511
0.264,16.404,8068
0.279,18.778,7695
0.294,20.722,7370
0.309,22.72,7019
0.324,23.337,6893
0.338,24.163,6716
0.353,24.404,6658
0.368,24.629,6604
0.383,24.896,6540
0.398,24.946,6528
0.413,24.942,6529
0.428,24.938,6530
0.443,24.933,6531
0.458,24.929,6532
0.472,24.942,6529
0.487,24.929,6532
0.502,24.946,6528
0.517,24.938,6530
0.532,24.883,6543
0.547,24.758,6573
0.562,24.587,6614
0.576,24.371,6666
0.592,24.129,6724
0.607,23.774,6802
0.621,23.322,6896
0.636,22.87,6989
0.651,22.075,7148
0.666,20.914,7334
0.681,19.823,7533
0.696,18.479,7738
0.711,16.899,7980
0.726,15.487,8219
0.74,13.487,8598
0.755,12.061,8937
0.77,9.248,9486
0.785,8.33,9584
0.8,7.333,9705
0.815,7.156,9729
0.83,6.872,9776
0.845,6.847,9781
0.86,6.857,9779
0.875,6.828,9785
0.89,6.823,9786
0.904,6.823,9786
0.919,6.837,9783
0.934,6.833,9784
0.949,6.768,9797
0.964,6.65,9821
0.979,6.562,9839
0.994,6.463,9859
1.008,6.365,9879
1.024,6.241,9904
1.038,6.123,9928
1.053,6.054,9942
1.068,5.882,9966
1.083,5.736,9982
1.098,5.5,10008
1.113,5.282,10032
1.128,5.118,10050
1.143,4.938,10073
1.157,4.827,10091
1.172,4.71,10110
1.187,4.58,10131
1.202,4.451,10152
1.217,4.327,10172
1.232,4.21,10191
1.247,4.062,10215
1.262,3.958,10231
1.276,3.84,10248
1.291,3.715,10266
1.306,3.597,10283
1.321,3.465,10302
1.336,3.34,10320
1.351,3.167,10345
1.366,3.049,10362
1.381,2.904,10380
1.396,2.816,10390
1.41,2.649,10409
1.426,2.482,10428
1.44,2.351,10443
1.455,2.202,10460
1.47,2.053,10477
1.485,1.953,10488
1.5,1.708,10514
1.515,1.547,10531
1.53,1.481,10538
1.545,1.321,10555
1.559,1.179,10570
1.574,1.057,10583
1.589,0.971,10591
1.604,0.794,10603
1.619,0.471,10625
1.634,0.324,10635
1.649,0.25,10640
1.664,0.471,10625
1.679,0.956,10592
1.693,1.019,10587
0.001,1.255,10562
0.015,1.387,10548
0.03,1.689,10516
0.045,1.915,10492
0.06,2.175,10463
0.075,2.491,10427
0.09,3.09,10356
0.105,3.611,10281
0.12,4.136,10203
0.135,4.846,10088
0.149,5.827,9972
0.164,6.493,9853
0.179,7.6,9669
0.194,8.394,9578
0.209,9.355,9471
0.224,11.402,9103
0.239,12.682,8773
0.253,14.942,8306
0.268,16.854,7988
0.283,19.684,7555
0.298,21.671,7214
0.313,22.975,6968
0.328,23.774,6802
0.343,24.471,6642
0.357,24.538,6626
0.372,24.85,6551
0.387,25.0,6498
0.402,25.0,6495
0.417,25.0,6493
0.432,25.0,6497
0.447,25.0,6496
0.461,25.0,6501
0.476,25.0,6497
0.491,25.0,6498
0.506,25.0,6499
0.521,25.0,6497
0.536,24.962,6524
0.551,24.867,6547
0.566,24.658,6597
0.581,24.45,6647
0.596,24.192,6709
0.61,23.817,6793
0.625,23.389,6882
0.64,22.66,7031
0.655,21.755,7201
0.67,20.807,7354
0.685,19.449,7592
0.7,18.25,7771
0.715,16.944,7972
0.73,15.208,8262
0.744,12.932,8707
0.76,11.02,9199
0.774,9.291,9480
0.789,8.277,9589
0.804,7.444,9690
0.819,7.244,9717
0.834,6.956,9759
0.849,6.921,9766
0.864,6.921,9766
0.879,6.946,9761
0.894,6.961,9758
0.908,6.961,9758
0.923,6.951,9760
0.938,6.926,9765
0.953,6.852,9780
0.968,6.764,9798
0.983,6.665,9818
0.998,6.557,9840
1.013,6.453,9861
1.028,6.33,9886
1.042,6.236,9905
1.057,6.079,9937
1.072,6.034,9946
1.087,5.8,9975
1.102,5.682,9988
1.117,5.473,10011
1.132,5.218,10039
1.147,5.109,10051
1.162,4.932,10074
1.176,4.772,10100
1.191,4.704,10111
1.206,4.512,10142
1.221,4.463,10150
1.236,4.29,10178
1.251,4.21,10191
1.266,4.093,10210
1.281,3.944,10233
1.296,3.819,10251
1.31,3.646,10276
1.325,3.576,10286
1.34,3.424,10308
1.355,3.326,10322
1.37,3.132,10350
1.385,3.056,10361
1.4,2.833,10388
1.415,2.675,10406
1.43,2.535,10422
1.444,2.386,10439
1.459,2.316,10447
1.474,2.175,10463
1.489,2.061,10476
1.504,1.783,10506
1.519,1.726,10512
1.534,1.547,10531
1.548,1.453,10541
1.564,1.33,10554
1.578,1.104,10578
1.593,1.085,10580
1.608,0.868,10598
1.623,0.706,10609
1.638,0.397,10630
1.653,0.353,10633
1.668,0.265,10639
1.683,0.368,10632
1.697,0.721,10608
1.712,0.721,10608
1.727,0.632,10614
0.01,1.236,10564
0.025,1.462,10540
0.04,1.726,10512
0.055,1.962,10487
0.07,2.237,10456
0.085,2.754,10397
0.1,3.292,10327
0.115,3.854,10246
0.129,4.494,10145
0.144,5.318,10028
0.159,6.236,9905
0.174,7.081,9739
0.189,8.032,9612
0.204,9.142,9501
0.219,11.02,9199
0.233,12.242,8889
0.248,13.781,8543
0.263,16.18,8108
0.278,18.278,7767
0.293,20.668,7380
0.308,22.58,7047
0.322,23.413,6877
0.337,24.113,6728
0.352,24.387,6662
0.367,24.613,6608
0.382,24.938,6530
0.397,24.988,6518
0.412,25.0,6506
0.427,25.0,6510
0.442,24.992,6517
0.456,25.0,6515
0.472,25.0,6514
0.486,25.0,6514
0.501,25.0,6512
0.516,25.0,6515
0.531,24.921,6534
0.546,24.825,6557
0.561,24.642,6601
0.576,24.4,6659
0.59,24.188,6710
0.605,23.894,6777
0.62,23.361,6888
0.635,22.865,6990
0.65,22.125,7138
0.665,21.032,7313
0.68,19.88,7524
0.695,18.632,7716
0.71,17.258,7922
0.724,15.688,8188
0.74,13.989,8504
0.754,12.295,8875
0.769,9.957,9386
0.784,8.67,9552
0.799,7.459,9688
0.814,7.207,9722
0.829,6.936,9763
0.844,6.892,9772
0.859,6.892,9772
0.874,6.882,9774
0.889,6.887,9773
0.904,6.877,9775
0.918,6.872,9776
0.933,6.857,9779
0.948,6.813,9788
0.963,6.729,9805
0.978,6.596,9832
0.993,6.483,9855
1.008,6.374,9877
1.023,6.236,9905
1.037,6.138,9925
1.052,6.089,9935
1.067,5.982,9955
1.082,5.727,9983
1.097,5.618,9995
1.112,5.427,10016
1.127,5.209,10040
1.141,5.018,10061
1.156,4.895,10080
1.171,4.809,10094
1.186,4.648,10120
1.201,4.463,10150
1.216,4.389,10162
1.231,4.228,10188
1.246,4.123,10205
1.261,4.012,10223
1.276,3.917,10237
1.291,3.715,10266
1.305,3.611,10281
1.32,3.438,10306
1.335,3.382,10314
1.35,3.222,10337
1.365,3.146,10348
1.38,2.991,10370
1.395,2.895,10381
1.41,2.719,10401
1.424,2.465,10430
1.439,2.43,10434
1.454,2.289,10450
1.469,2.132,10468
1.484,1.972,10486
1.499,1.84,10500
1.514,1.689,10516
1.529,1.557,10530
1.544,1.387,10548
1.558,1.217,10566
1.573,1.085,10580
1.588,1.028,10586
1.603,0.794,10603
1.618,0.691,10610
1.633,0.426,10628
1.648,0.265,10639
1.662,0.25,10640
1.678,1.245,10563
1.692,1.019,10587
1.707,1.038,10585
0.006,1.264,10561
0.021,1.519,10534
0.036,1.698,10515
0.051,2.035,10479
0.066,2.325,10446
0.081,2.684,10405
0.096,3.229,10336
0.111,3.84,10248
0.125,4.426,10156
0.14,5.209,10040
0.155,6.143,9924
0.17,6.897,9771
0.185,7.867,9633
0.2,8.968,9524
0.215,10.426,9305
0.229,11.829,8996
0.244,13.364,8621
0.259,15.656,8193
0.274,17.677,7857
0.289,20.139,7479
0.304,22.25,7113
0.319,23.024,6958
0.334,23.99,6757
0.349,24.621,6606
0.363,24.617,6607
0.378,24.913,6536
0.393,25.0,6497
0.408,25.0,6503
0.423,25.0,6501
0.438,25.0,6503
0.453,25.0,6499
0.467,25.0,6504
0.482,25.0,6503
0.497,25.0,6502
0.512,25.0,6505
0.527,24.979,6520
0.542,24.9,6539
0.557,24.746,6576
0.572,24.504,6634
0.587,24.283,6687
0.602,24.054,6742
0.617,23.591,6840
0.631,23.019,6959
0.646,22.31,7101
0.661,21.297,7272
0.676,20.262,7456
0.691,18.924,7674
0.706,17.458,7891
0.721,16.421,8065
0.735,14.846,8326
0.751,12.273,8881
0.765,9.816,9406
0.78,9.0,9521
0.795,7.933,9624
0.81,7.319,9707
0.825,7.067,9741
0.84,6.921,9766
0.855,6.906,9769
0.87,6.897,9771
0.885,6.926,9765
0.899,6.901,9770
0.914,6.901,9770
0.929,6.882,9774
0.944,6.847,9781
0.959,6.768,9797
0.974,6.635,9824
0.989,6.581,9835
1.004,6.433,9865
1.019,6.33,9886
1.033,6.261,9900
1.048,6.133,9926
1.063,6.034,9946
1.078,5.845,9970
1.093,5.727,9983
1.108,5.491,10009
1.123,5.273,10033
1.138,5.155,10046
1.153,4.932,10074
1.168,4.809,10094
1.182,4.691,10113
1.197,4.556,10135
1.212,4.438,10154
1.227,4.296,10177
1.242,4.228,10188
1.257,4.08,10212
1.272,3.958,10231
1.286,3.882,10242
1.301,3.757,10260
1.316,3.59,10284
1.331,3.458,10303
1.346,3.333,10321
1.361,3.25,10333
1.376,3.097,10355
1.391,2.912,10379
1.406,2.807,10391
1.421,2.658,10408
1.435,2.456,10431
1.45,2.307,10448
1.465,2.202,10460
1.48,2.035,10479
1.495,1.84,10500
1.51,1.726,10512
1.525,1.547,10531
1.539,1.462,10540
1.555,1.311,10556
1.57,1.198,10568
1.584,1.019,10587
1.599,0.912,10595
1.614,0.691,10610
1.629,0.529,10621
1.644,0.397,10630
1.659,0.265,10639
1.674,0.103,10650
1.688,0.338,10634
1.704,0.176,10645
1.718,0.103,10650
1.733,0.382,10631
1.748,0.162,10646
1.763,0.0,10662
1.778,0.074,10652
1.793,1.311,10556
1.808,1.019,10587
1.823,1.028,10586
0.01,1.292,10558
0.025,1.538,10532
0.039,1.915,10492
0.054,2.123,10469
0.069,2.447,10432
0.084,2.825,10389
0.099,3.396,10312
0.114,3.951,10232
0.129,4.648,10120
0.143,5.536,10004
0.158,6.335,9885
0.173,7.193,9724
0.188,8.117,9604
0.203,9.113,9505
0.218,11.036,9195
0.233,12.197,8901
0.248,13.877,8525
0.262,16.258,8094
0.277,18.396,7750
0.292,20.765,7362
0.307,22.71,7021
0.322,23.351,6890
0.337,24.212,6704
0.352,24.575,6617
0.367,24.779,6568
0.382,25.0,6515
0.396,25.0,6494
0.411,25.0,6488
0.426,25.0,6492
0.441,25.0,6492
0.456,25.0,6491
0.471,25.0,6492
0.486,25.0,6491
0.501,25.0,6492
0.515,25.0,6490
0.53,25.0,6512
0.545,24.933,6531
0.56,24.771,6570
0.575,24.558,6621
0.59,24.308,6681
0.605,23.986,6758
0.619,23.505,6858
0.635,22.97,6969
0.65,22.14,7135
0.664,21.181,7290
0.679,20.112,7484
0.694,18.812,7690
0.709,17.394,7901
0.724,15.818,8168
0.739,14.0,8502
0.754,11.825,8997
0.769,9.355,9471
0.784,8.777,9542
0.798,7.837,9637
0.813,7.363,9701
0.828,7.104,9736
0.843,6.99,9752
0.858,6.99,9752
0.873,6.97,9756
0.888,6.975,9755
0.902,6.941,9762
0.918,6.956,9759
0.932,6.98,9754
0.947,6.916,9767
0.962,6.828,9785
0.977,6.685,9814
0.992,6.596,9832
1.007,6.498,9852
1.022,6.404,9871
1.037,6.291,9894
1.052,6.172,9918
1.067,6.069,9939
1.081,5.955,9958
1.096,5.782,9977
1.111,5.573,10000
1.126,5.391,10020
1.141,5.209,10040
1.156,5.009,10062
1.171,4.87,10084
1.186,4.778,10099
1.201,4.636,10122
1.215,4.519,10141
1.23,4.42,10157
1.245,4.265,10182
1.26,4.16,10199
1.275,4.012,10223
1.29,3.868,10244
1.305,3.736,10263
1.32,3.681,10271
1.334,3.5,10297
1.349,3.368,10316
1.364,3.264,10331
1.379,3.132,10350
1.394,2.974,10372
1.409,2.868,10384
1.424,2.675,10406
1.439,2.535,10422
1.454,2.421,10435
1.468,2.281,10451
1.483,2.079,10474
1.498,1.877,10496
1.513,1.802,10504
1.528,1.689,10516
1.543,1.472,10539
1.558,1.434,10543
1.573,1.283,10559
1.587,1.113,10577
1.603,1.019,10587
1.617,0.824,10601
1.632,0.691,10610
1.647,0.485,10624
1.662,0.294,10637
1.677,0.221,10642
1.692,1.066,10582
1.707,0.941,10593
1.722,1.019,10587
0.004,1.434,10543
0.019,1.566,10529
0.034,1.84,10500
0.049,2.132,10468
0.064,2.447,10432
0.079,2.763,10396
0.093,3.299,10326
0.109,3.896,10240
0.123,4.401,10160
0.138,5.264,10034
0.153,6.163,9920
0.168,6.931,9764
0.183,7.933,9624
0.198,8.968,9524
0.213,10.182,9348
0.227,11.857,8989
0.242,13.412,8612
0.257,15.864,8161
0.272,17.439,7894
0.287,19.93,7516
0.302,22.435,7076
0.317,23.087,6945
0.331,24.087,6734
0.346,24.658,6597
0.361,24.729,6580
0.376,25.0,6508
0.391,25.0,6468
0.406,25.0,6467
0.421,25.0,6460
0.436,25.0,6465
0.45,25.0,6464
0.465,25.0,6464
0.481,25.0,6463
0.495,25.0,6466
0.51,25.0,6466
0.525,25.0,6469
0.54,25.0,6494
0.555,24.933,6531
0.57,24.712,6584
0.585,24.479,6640
0.599,24.275,6689
0.614,23.846,6787
0.629,23.346,6891
0.644,22.535,7056
0.659,21.723,7206
0.674,20.519,7408
0.689,19.291,7617
0.704,17.91,7821
0.719,16.551,8042
0.733,14.952,8304
0.748,12.735,8759
0.763,10.551,9283
0.778,9.255,9485
0.793,8.17,9599
0.808,7.644,9663
0.823,7.289,9711
0.838,7.156,9729
0.853,7.133,9732
0.867,7.163,9728
0.883,7.156,9729
0.898,7.141,9731
0.912,7.126,9733
0.927,7.148,9730
0.942,7.067,9741
0.957,6.966,9757
0.972,6.837,9783
0.987,6.754,9800
1.002,6.64,9823
1.017,6.542,9843
1.031,6.419,9868
1.046,6.32,9888
1.061,6.241,9904
1.076,6.084,9936
1.091,5.973,9956
1.106,5.791,9976
1.121,5.691,9987
1.136,5.455,10013
1.151,5.3,10030
1.165,5.064,10056
1.18,4.92,10076
1.195,4.821,10092
1.21,4.66,10118
1.225,4.537,10138
1.24,4.469,10149
1.255,4.321,10173
1.27,4.191,10194
1.284,4.056,10216
1.299,3.951,10232
1.314,3.812,10252
1.329,3.694,10269
1.344,3.576,10286
1.359,3.361,10317
1.374,3.271,10330
1.389,3.201,10340
1.404,3.056,10361
1.418,2.921,10378
1.433,2.772,10395
1.448,2.526,10423
1.463,2.439,10433
1.478,2.333,10445
1.493,2.184,10462
1.508,2.035,10479
1.523,1.858,10498
1.537,1.698,10515
1.553,1.575,10528
1.567,1.462,10540
1.582,1.311,10556
1.597,1.198,10568
1.612,1.028,10586
1.627,0.926,10594
1.642,0.75,10606
1.657,0.529,10621
1.671,0.279,10638
1.686,0.191,10644
1.701,0.397,10630
1.716,0.853,10599
1.731,0.926,10594
0.013,1.274,10560
0.028,1.585,10527
0.043,1.83,10501
0.058,2.07,10475
0.072,2.439,10433
0.088,3.0,10369
0.102,3.493,10298
0.117,4.031,10220
0.132,4.704,10111
0.147,5.618,9995
0.162,6.374,9877
0.177,7.37,9700
0.191,8.287,9588
0.207,9.248,9486
0.221,11.227,9147
0.236,12.489,8824
0.251,14.409,8417
0.266,16.669,8021
0.281,19.038,7657
0.296,21.161,7293
0.31,22.65,7033
0.325,23.673,6823
0.34,24.358,6669
0.355,24.55,6623
0.37,24.796,6564
0.385,25.0,6499
0.4,25.0,6503
0.414,25.0,6496
0.429,25.0,6502
0.445,25.0,6506
0.459,25.0,6509
0.474,25.0,6498
0.489,25.0,6498
0.504,25.0,6497
0.519,25.0,6503
0.534,24.908,6537
0.549,24.817,6559
0.564,24.633,6603
0.578,24.433,6651
0.593,24.229,6700
0.608,23.774,6802
0.623,23.308,6899
0.638,22.775,7008
0.653,21.858,7185
0.668,20.786,7358
0.683,19.696,7553
0.697,18.438,7744
0.712,17.11,7945
0.727,15.403,8232
0.742,13.364,8621
0.757,11.287,9132
0.772,9.305,9478
0.787,8.245,9592
0.802,7.422,9693
0.817,7.222,9720
0.832,6.911,9768
0.847,6.941,9762
0.862,6.901,9770
0.876,6.936,9763
0.891,6.877,9775
0.906,6.921,9766
0.921,6.906,9769
0.936,6.897,9771
0.951,6.852,9780
0.966,6.749,9801
0.981,6.601,9831
0.995,6.542,9843
1.01,6.419,9868
1.025,6.325,9887
1.04,6.202,9912
1.055,6.094,9934
1.07,5.991,9954
1.085,5.8,9975
1.1,5.636,9993
1.114,5.464,10012
1.13,5.255,10035
1.144,5.091,10053
1.159,4.914,10077
1.174,4.735,10106
1.189,4.673,10116
1.204,4.537,10138
1.219,4.444,10153
1.234,4.265,10182
1.249,4.142,10202
1.263,4.031,10220
1.278,3.931,10235
1.293,3.819,10251
1.308,3.715,10266
1.323,3.521,10294
1.338,3.389,10313
1.353,3.236,10335
1.368,3.174,10344
1.383,3.014,10367
1.397,2.921,10378
1.412,2.658,10408
1.427,2.579,10417
1.442,2.404,10437
1.457,2.246,10455
1.472,2.123,10469
1.487,2.026,10480
1.502,1.84,10500
1.517,1.717,10513
1.532,1.585,10527
1.546,1.349,10552
1.561,1.302,10557
1.576,1.17,10571
1.591,1.009,10588
1.606,0.926,10594
1.621,0.794,10603
1.636,0.485,10624
1.651,0.176,10645
1.666,0.279,10638
1.68,1.189,10569
1.695,0.956,10592
1.71,1.0,10589
0.009,1.349,10552
0.024,1.575,10528
0.039,1.84,10500
0.054,2.105,10471
0.069,2.404,10437
0.084,2.868,10384
0.099,3.361,10317
0.113,3.875,10243
0.129,4.586,10130
0.143,5.464,10012
0.158,6.315,9889
0.173,7.119,9734
0.188,8.106,9605
0.203,9.128,9503
0.218,10.903,9221
0.233,12.239,8890
0.248,13.882,8524
0.262,16.365,8075
0.277,18.146,7786
0.292,20.561,7400
0.307,22.525,7058
0.322,23.37,6886
0.336,24.225,6701
0.352,24.658,6597
0.366,24.729,6580
0.381,24.983,6519
0.396,25.0,6498
0.411,25.0,6500
0.426,25.0,6501
0.441,25.0,6498
0.456,25.0,6497
0.471,25.0,6494
0.485,25.0,6498
0.5,25.0,6496
0.515,25.0,6496
0.53,25.0,6515
0.545,24.925,6533
0.56,24.742,6577
0.575,24.529,6628
0.59,24.288,6686
0.605,23.966,6762
0.62,23.471,6865
0.634,23.029,6957
0.649,22.225,7118
0.664,21.161,7293
0.679,20.037,7498
0.694,18.792,7693
0.709,17.361,7906
0.724,15.87,8160
0.739,14.13,8475
0.754,12.307,8872
0.768,9.489,9452
0.783,8.904,9530
0.798,7.681,9658
0.813,7.311,9708
0.828,7.022,9747
0.843,6.97,9756
0.858,6.97,9756
0.873,6.97,9756
0.888,6.946,9761
0.903,6.951,9760
0.918,6.946,9761
0.932,6.961,9758
0.947,6.872,9776
0.962,6.818,9787
0.977,6.69,9813
0.992,6.596,9832
1.007,6.483,9855
1.022,6.325,9887
1.037,6.291,9894
1.051,6.182,9916
1.066,6.079,9937
1.081,5.891,9965
1.096,5.718,9984
1.111,5.582,9999
1.126,5.373,10022
1.141,5.191,10042
1.156,5.009,10062
1.171,4.852,10087
1.185,4.747,10104
1.2,4.599,10128
1.215,4.475,10148
1.23,4.377,10164
1.245,4.216,10190
1.26,4.099,10209
1.275,3.986,10227
1.29,3.861,10245
1.304,3.715,10266
1.319,3.597,10283
1.334,3.472,10301
1.349,3.368,10316
1.364,3.188,10342
1.379,3.049,10362
1.394,2.956,10374
1.409,2.825,10389
1.424,2.605,10414
1.438,2.491,10427
1.453,2.377,10440
1.468,2.193,10461
1.483,2.035,10479
1.498,1.934,10490
1.513,1.783,10506
1.528,1.623,10523
1.543,1.509,10535
1.558,1.396,10547
1.573,1.255,10562
1.587,1.123,10576
1.602,1.028,10586
1.617,0.897,10596
1.632,0.647,10613
1.647,0.368,10632
1.662,0.265,10639
1.677,0.176,10645
1.691,0.838,10600
1.707,0.809,10602
1.721,0.838,10600
0.005,1.208,10567
0.019,1.358,10551
0.034,1.575,10528
0.049,1.953,10488
0.064,2.193,10461
0.079,2.526,10423
0.094,3.188,10342
0.109,3.674,10272
0.124,4.241,10186
0.139,4.975,10067
0.153,6.02,9949
0.168,6.714,9808
0.183,7.733,9651
0.198,8.777,9542
0.213,9.957,9386
0.228,11.633,9045
0.243,13.107,8669
0.257,15.513,8215
0.272,17.2,7931
0.287,19.652,7560
0.302,22.19,7125
0.317,22.845,6994
0.332,23.87,6782
0.346,24.538,6626
0.361,24.525,6629
0.376,24.796,6564
0.391,25.0,6514
0.406,25.0,6514
0.421,25.0,6509
0.436,25.0,6512
0.451,25.0,6514
0.466,25.0,6510
0.481,25.0,6513
0.495,25.0,6513
0.51,25.0,6514
0.525,24.983,6519
0.54,24.879,6544
