time_s,position_mm,raw_value
1.026,4.488,9986
1.041,4.417,9998
1.056,4.256,10025
1.071,4.119,10048
1.086,3.964,10073
1.101,3.827,10092
1.115,3.698,10110
1.13,3.511,10136
1.145,3.345,10159
1.16,3.237,10174
1.175,3.065,10198
1.19,2.896,10223
1.205,2.818,10235
1.22,2.623,10265
1.235,2.578,10272
1.25,2.442,10293
1.265,2.273,10319
1.279,2.143,10339
1.294,2.019,10358
1.309,1.913,10372
1.324,1.717,10397
1.339,1.591,10413
1.354,1.465,10429
1.369,1.307,10449
1.384,1.181,10465
1.398,1.079,10478
1.414,0.962,10494
1.428,0.861,10510
1.443,0.696,10536
1.458,0.665,10541
1.473,0.506,10566
1.488,0.456,10574
1.503,0.329,10594
1.518,0.272,10603
1.533,0.152,10622
1.548,0.057,10637
1.562,0.0,10646
1.577,0.057,10637
1.592,0.0,10650
1.607,0.006,10645
1.622,0.025,10642
1.637,0.0,10647
1.652,0.0,10650
1.667,0.0,10647
1.682,0.0,10647
0.013,0.025,10642
0.028,0.038,10640
0.044,0.063,10636
0.058,0.095,10631
0.073,0.139,10624
0.088,0.456,10574
0.103,0.848,10512
0.118,1.512,10423
0.133,2.416,10297
0.148,3.403,10151
0.162,4.411,9999
0.177,5.536,9787
0.192,6.573,9638
0.207,7.707,9535
0.222,9.892,9211
0.237,11.633,8770
0.252,13.356,8385
0.267,15.411,8025
0.282,17.803,7655
0.296,19.942,7263
0.311,20.936,7032
0.326,21.901,6816
0.341,22.801,6621
0.356,22.949,6589
0.371,23.319,6527
0.386,23.538,6492
0.401,23.531,6493
0.416,23.538,6492
0.43,23.519,6495
0.445,23.538,6492
0.46,23.544,6491
0.475,23.538,6492
0.49,23.544,6491
0.505,23.531,6493
0.52,23.55,6490
0.535,23.456,6505
0.55,23.369,6519
0.565,23.144,6555
0.579,22.847,6611
0.594,22.602,6664
0.609,22.13,6766
0.624,21.659,6870
0.639,21.081,6999
0.654,20.475,7141
0.669,19.75,7296
0.684,18.607,7504
0.699,17.442,7708
0.714,15.823,7953
0.729,14.199,8238
0.743,12.426,8582
0.758,10.839,8965
0.773,7.717,9534
0.788,6.528,9642
0.803,5.602,9773
0.818,5.474,9800
0.833,5.27,9843
0.848,5.242,9849
0.863,5.218,9854
0.878,5.265,9844
0.893,5.261,9845
0.907,5.218,9854
0.923,5.237,9850
0.937,5.227,9852
0.952,5.137,9871
0.967,5.052,9889
0.982,4.964,9906
0.997,4.827,9929
1.012,4.649,9959
1.027,4.512,9982
1.042,4.387,10003
1.056,4.286,10020
1.071,4.143,10044
1.086,4.03,10063
1.101,3.863,10087
1.116,3.705,10109
1.131,3.511,10136
1.146,3.381,10154
1.161,3.259,10171
1.176,3.065,10198
1.191,2.961,10213
1.205,2.825,10234
1.22,2.662,10259
1.235,2.532,10279
1.25,2.487,10286
1.265,2.318,10312
1.28,2.221,10327
1.295,2.045,10354
1.31,1.913,10372
1.325,1.756,10392
1.339,1.638,10407
1.354,1.457,10430
1.369,1.331,10446
1.384,1.213,10461
1.399,1.039,10483
1.414,0.924,10500
1.429,0.842,10513
1.444,0.728,10531
1.459,0.627,10547
1.474,0.538,10561
1.489,0.443,10576
1.503,0.354,10590
1.518,0.304,10598
1.533,0.228,10610
1.548,0.076,10634
1.563,0.038,10640
1.578,0.032,10641
1.593,0.032,10641
1.608,0.019,10643
1.623,0.006,10645
1.638,0.025,10642
1.652,0.025,10642
1.667,0.025,10642
1.682,0.032,10641
0.014,0.006,10645
0.029,0.07,10635
0.044,0.07,10635
0.059,0.133,10625
0.074,0.253,10606
0.089,0.665,10541
0.103,1.071,10479
0.118,1.646,10406
0.133,2.617,10266
0.148,3.403,10151
0.163,4.31,10016
0.178,5.455,9804
0.193,6.449,9649
0.208,7.783,9528
0.222,10.004,9188
0.237,11.804,8729
0.252,13.534,8354
0.267,15.48,8013
0.282,17.871,7645
0.297,19.977,7257
0.312,20.979,7022
0.326,22.065,6780
0.341,22.782,6625
0.356,23.025,6574
0.371,23.206,6545
0.386,23.481,6501
0.401,23.444,6507
0.416,23.469,6503
0.431,23.444,6507
0.446,23.519,6495
0.46,23.538,6492
0.476,23.506,6497
0.491,23.488,6500
0.505,23.481,6501
0.52,23.481,6501
0.535,23.4,6514
0.55,23.381,6517
0.565,23.163,6552
0.58,22.88,6604
0.595,22.625,6659
0.61,22.213,6748
0.624,21.637,6875
0.639,21.117,6991
0.654,20.462,7144
0.669,19.669,7310
0.684,18.622,7501
0.699,17.442,7708
0.714,15.686,7977
0.729,14.176,8242
0.744,11.967,8690
0.759,9.852,9219
0.774,8.0,9508
0.789,6.618,9634
0.804,5.578,9778
0.818,5.45,9805
0.833,5.28,9841
0.848,5.261,9845
0.863,5.275,9842
0.878,5.265,9844
0.893,5.242,9849
0.908,5.261,9845
0.923,5.261,9845
0.938,5.265,9844
0.952,5.152,9868
0.967,5.033,9893
0.982,4.958,9907
0.997,4.815,9931
1.012,4.685,9953
1.027,4.542,9977
1.042,4.435,9995
1.057,4.298,10018
1.072,4.119,10048
1.087,4.024,10064
1.102,3.842,10090
1.116,3.662,10115
1.131,3.547,10131
1.146,3.353,10158
1.161,3.209,10178
1.176,3.072,10197
1.191,2.942,10216
1.206,2.799,10238
1.221,2.643,10262
1.235,2.519,10281
1.251,2.461,10290
1.266,2.325,10311
1.28,2.169,10335
1.295,2.032,10356
1.31,1.85,10380
1.325,1.748,10393
1.34,1.622,10409
1.355,1.441,10432
1.37,1.354,10443
1.385,1.213,10461
1.4,1.039,10483
1.414,0.911,10502
1.429,0.829,10515
1.444,0.734,10530
1.459,0.614,10549
1.474,0.557,10558
1.489,0.443,10576
1.504,0.373,10587
1.519,0.304,10598
1.534,0.184,10617
1.549,0.057,10637
1.564,0.0,10646
1.578,0.006,10645
1.593,0.0,10649
1.608,0.0,10647
1.623,0.013,10644
1.638,0.032,10641
1.653,0.006,10645
1.668,0.025,10642
1.682,0.0,10646
0.013,0.006,10645
0.028,0.063,10636
0.043,0.07,10635
0.058,0.177,10618
0.073,0.241,10608
0.088,0.557,10558
0.103,0.981,10491
0.118,1.504,10424
0.133,2.461,10290
0.147,3.194,10180
0.162,4.101,10051
0.177,5.336,9829
0.192,6.337,9659
0.207,7.772,9529
0.222,10.019,9184
0.237,11.792,8732
0.252,13.356,8385
0.266,15.423,8023
0.281,17.66,7676
0.296,19.89,7272
0.311,20.975,7023
0.326,22.019,6790
0.341,22.773,6627
0.356,23.0,6578
0.371,23.206,6545
0.386,23.456,6505
0.4,23.444,6507
0.415,23.438,6508
0.43,23.45,6506
0.445,23.5,6498
0.46,23.506,6497
0.475,23.488,6500
0.49,23.506,6497
0.505,23.506,6497
0.52,23.456,6505
0.534,23.456,6505
0.549,23.381,6517
0.564,23.194,6547
0.579,22.903,6599
0.594,22.625,6659
0.609,22.264,6737
0.624,21.664,6869
0.639,21.13,6988
0.654,20.517,7131
0.669,19.82,7284
0.683,18.652,7495
0.699,17.408,7713
0.714,15.994,7923
0.728,14.273,8225
0.743,12.277,8617
0.758,10.026,9182
0.773,8.19,9486
0.788,6.685,9628
0.803,5.583,9777
0.818,5.417,9812
0.833,5.251,9847
0.848,5.261,9845
0.863,5.256,9846
0.877,5.251,9847
0.892,5.261,9845
0.907,5.265,9844
0.922,5.246,9848
0.937,5.232,9851
0.952,5.128,9873
0.967,5.057,9888
0.982,4.94,9910
0.997,4.786,9936
1.012,4.726,9946
1.027,4.577,9971
1.041,4.44,9994
1.056,4.238,10028
1.071,4.179,10038
1.086,4.012,10066
1.101,3.842,10090
1.116,3.77,10100
1.131,3.554,10130
1.146,3.381,10154
1.16,3.237,10174
1.175,3.18,10182
1.19,2.981,10210
1.205,2.831,10233
1.22,2.682,10256
1.235,2.597,10269
1.25,2.461,10290
1.265,2.331,10310
1.28,2.234,10325
1.295,2.104,10345
1.31,1.921,10371
1.324,1.795,10387
1.339,1.669,10403
1.354,1.543,10419
1.369,1.425,10434
1.384,1.213,10461
1.399,1.118,10473
1.414,0.937,10498
1.429,0.867,10509
1.443,0.722,10532
1.458,0.646,10544
1.474,0.627,10547
1.488,0.43,10578
1.503,0.354,10590
1.518,0.323,10595
1.533,0.253,10606
1.548,0.063,10636
1.563,0.051,10638
1.578,0.032,10641
1.592,0.025,10642
1.607,0.044,10639
1.623,0.051,10638
1.637,0.006,10645
1.652,0.0,10646
1.667,0.013,10644
1.682,0.044,10639
1.697,0.051,10638
1.712,0.057,10637
1.727,0.032,10641
1.742,0.025,10642
0.002,0.019,10643
0.017,0.019,10643
0.032,0.025,10642
0.047,0.07,10635
0.062,0.095,10631
0.077,0.152,10622
0.092,0.582,10554
0.106,0.918,10501
0.121,1.449,10431
0.136,2.474,10288
0.151,3.36,10157
0.166,4.44,9994
0.181,5.517,9791
0.196,6.787,9619
0.211,8.103,9496
0.225,9.98,9193
0.241,11.829,8723
0.255,13.977,8277
0.27,15.726,7970
0.285,18.209,7584
0.3,20.373,7165
0.315,21.013,7014
0.33,21.982,6798
0.345,22.755,6631
0.36,22.88,6604
0.374,23.238,6540
0.389,23.456,6505
0.404,23.431,6509
0.419,23.494,6499
0.434,23.469,6503
0.449,23.45,6506
0.464,23.488,6500
0.479,23.481,6501
0.494,23.462,6504
0.508,23.462,6504
0.523,23.488,6500
0.538,23.319,6527
0.553,23.281,6533
0.568,22.954,6588
0.583,22.745,6633
0.598,22.426,6702
0.613,22.046,6784
0.628,21.507,6904
0.643,20.949,7029
0.657,20.326,7176
0.672,19.378,7360
0.687,18.254,7575
0.702,16.913,7786
0.717,15.6,7992
0.732,13.891,8292
0.747,11.521,8797
0.762,9.887,9212
0.777,7.598,9545
0.792,6.191,9672
0.807,5.583,9777
0.822,5.365,9823
0.837,5.194,9859
0.852,5.175,9863
0.866,5.175,9863
0.881,5.142,9870
0.896,5.194,9859
0.911,5.175,9863
0.926,5.123,9874
0.941,5.18,9862
0.956,5.085,9882
0.97,4.958,9907
0.986,4.804,9933
1.0,4.738,9944
1.015,4.583,9970
1.03,4.411,9999
1.045,4.327,10013
1.06,4.173,10039
1.075,4.06,10058
1.09,3.906,10081
1.105,3.734,10105
1.12,3.626,10120
1.135,3.424,10148
1.149,3.288,10167
1.164,3.137,10188
1.179,2.987,10209
1.194,2.864,10228
1.209,2.701,10253
1.224,2.604,10268
1.239,2.461,10290
1.254,2.37,10304
1.269,2.182,10333
1.284,2.039,10355
1.298,1.898,10374
1.313,1.764,10391
1.328,1.654,10405
1.343,1.496,10425
1.358,1.402,10437
1.373,1.252,10456
1.388,1.071,10479
1.403,0.994,10489
1.417,0.88,10507
1.432,0.766,10525
1.447,0.677,10539
1.462,0.551,10559
1.477,0.487,10569
1.492,0.411,10581
1.507,0.342,10592
1.522,0.228,10610
1.537,0.152,10622
1.551,0.063,10636
1.567,0.038,10640
1.582,0.044,10639
1.596,0.0,10650
1.611,0.038,10640
1.626,0.076,10634
1.641,0.025,10642
1.656,0.013,10644
1.671,0.019,10643
1.686,0.019,10643
0.01,0.051,10638
0.025,0.044,10639
0.04,0.082,10633
0.055,0.07,10635
0.07,0.127,10626
0.085,0.304,10598
0.1,0.62,10548
0.115,1.236,10458
0.13,2.325,10311
0.145,3.324,10162
0.159,4.417,9998
0.174,5.441,9807
0.189,6.461,9648
0.204,7.359,9567
0.219,9.483,9294
0.234,11.058,8908
0.249,12.66,8527
0.264,15.137,8073
0.278,17.51,7698
0.293,19.581,7325
0.308,20.907,7039
0.323,21.682,6865
0.338,22.546,6676
0.353,22.903,6599
0.368,23.137,6556
0.383,23.512,6496
0.398,23.519,6495
0.412,23.544,6491
0.427,23.519,6495
0.442,23.531,6493
0.457,23.531,6493
0.472,23.5,6498
0.487,23.525,6494
0.502,23.512,6496
0.517,23.512,6496
0.532,23.475,6502
0.547,23.394,6515
0.561,23.181,6549
0.576,22.894,6601
0.591,22.634,6657
0.606,22.236,6743
0.621,21.767,6846
0.636,21.287,6953
0.651,20.623,7106
0.666,20.013,7250
0.681,18.831,7459
0.696,17.701,7670
0.711,16.235,7887
0.725,14.534,8179
0.74,12.757,8504
0.755,10.599,9029
0.77,8.181,9487
0.785,7.196,9582
0.8,5.777,9736
0.815,5.498,9795
0.83,5.275,9842
0.845,5.256,9846
0.859,5.256,9846
0.875,5.251,9847
0.889,5.242,9849
0.904,5.251,9847
0.919,5.256,9846
0.934,5.256,9846
0.949,5.185,9861
0.964,5.071,9885
0.979,4.952,9908
0.994,4.839,9927
1.009,4.702,9950
1.024,4.536,9978
1.038,4.405,10000
1.053,4.333,10012
1.068,4.173,10039
1.083,4.024,10064
1.098,3.899,10082
1.113,3.683,10112
1.128,3.532,10133
1.143,3.396,10152
1.157,3.302,10165
1.172,3.151,10186
1.187,2.994,10208
1.202,2.812,10236
1.217,2.721,10250
1.232,2.571,10273
1.247,2.435,10294
1.262,2.37,10304
1.277,2.214,10328
1.292,2.078,10349
1.307,1.937,10369
1.321,1.795,10387
1.336,1.677,10402
1.351,1.528,10421
1.366,1.37,10441
1.381,1.213,10461
1.396,1.126,10472
1.411,0.975,10492
1.426,0.88,10507
1.441,0.772,10524
1.456,0.658,10542
1.47,0.563,10557
1.485,0.456,10574
1.5,0.367,10588
1.515,0.316,10596
1.53,0.234,10609
1.545,0.095,10631
1.56,0.063,10636
1.575,0.038,10640
1.59,0.038,10640
1.604,0.063,10636
1.619,0.025,10642
1.634,0.038,10640
1.649,0.038,10640
1.664,0.051,10638
1.679,0.032,10641
1.694,0.063,10636
0.01,0.07,10635
0.025,0.082,10633
0.04,0.082,10633
0.055,0.165,10620
0.07,0.146,10623
0.085,0.278,10602
0.1,0.709,10534
0.115,1.315,10448
0.13,2.299,10315
0.144,3.237,10174
0.159,4.298,10018
0.174,5.398,9816
0.189,6.461,9648
0.204,7.554,9549
0.219,9.798,9230
0.234,11.238,8865
0.248,12.796,8495
0.263,13.799,8308
0.278,13.575,8347
0.293,13.684,8328
0.308,13.851,8299
0.323,13.741,8318
0.338,13.718,8322
0.353,13.874,8295
0.368,14.119,8252
0.383,14.278,8224
0.398,14.312,8218
0.412,14.318,8217
0.427,14.307,8219
0.442,14.341,8213
0.457,14.386,8205
0.472,14.358,8210
0.487,14.335,8214
0.502,14.347,8212
0.517,14.352,8211
0.532,14.312,8218
0.546,14.222,8234
0.561,14.102,8255
0.576,13.856,8298
0.591,13.586,8345
0.606,13.121,8426
0.621,12.515,8561
0.636,11.892,8708
0.651,11.108,8896
0.666,10.371,9090
0.681,9.118,9368
0.695,7.772,9529
0.71,6.202,9671
0.725,4.446,9993
0.74,2.61,10267
0.755,1.0,10488
0.77,0.032,10641
0.785,0.07,10635
0.8,0.019,10643
0.815,0.082,10633
0.83,0.051,10638
0.844,0.07,10635
0.86,0.038,10640
0.875,0.07,10635
0.889,0.032,10641
0.904,0.038,10640
0.919,0.038,10640
0.934,0.082,10633
0.949,0.013,10644
0.964,0.032,10641
0.979,0.019,10643
0.993,0.025,10642
1.009,0.057,10637
1.024,0.025,10642
1.038,0.019,10643
0.002,0.076,10634
0.017,0.057,10637
0.032,0.108,10629
0.046,0.051,10638
0.061,0.051,10638
0.076,0.12,10627
0.091,0.582,10554
0.106,0.886,10506
0.121,1.504,10424
0.136,2.643,10262
0.151,3.698,10110
0.166,4.482,9987
0.181,5.559,9782
0.195,6.775,9620
0.21,8.017,9506
0.225,9.847,9220
0.24,11.771,8737
0.255,13.897,8291
0.27,15.64,7985
0.285,18.129,7600
0.3,20.288,7185
0.314,20.903,7040
0.329,21.955,6804
0.344,22.736,6635
0.359,22.866,6607
0.374,23.269,6535
0.389,23.387,6516
0.404,23.356,6521
0.419,23.356,6521
0.433,23.363,6520
0.448,23.337,6524
0.463,23.394,6515
0.478,23.356,6521
0.493,23.375,6518
0.508,23.369,6519
0.523,23.394,6515
0.538,23.231,6541
0.553,23.188,6548
0.568,22.958,6587
0.582,22.681,6647
0.598,22.458,6695
0.612,21.996,6795
0.627,21.48,6910
0.642,20.894,7042
0.657,20.233,7198
0.672,19.331,7368
0.687,18.239,7578
0.702,16.859,7794
0.717,15.509,8008
0.732,13.925,8286
0.747,11.446,8815
0.762,9.369,9317
0.777,7.652,9540
0.791,6.236,9668
0.806,5.54,9786
0.821,5.308,9835
0.836,5.142,9870
0.851,5.118,9875
0.866,5.161,9866
0.881,5.114,9876
0.895,5.156,9867
0.911,5.118,9875
0.926,5.156,9867
0.94,5.137,9871
0.955,5.062,9887
0.97,4.929,9912
0.985,4.804,9933
1.0,4.702,9950
1.015,4.536,9978
1.03,4.417,9998
1.044,4.22,10031
1.06,4.161,10041
1.074,4.012,10066
1.089,3.813,10094
1.104,3.655,10116
1.119,3.54,10132
1.134,3.367,10156
1.149,3.273,10169
1.164,3.065,10198
1.179,2.961,10213
1.194,2.818,10235
1.208,2.669,10258
1.223,2.552,10276
1.238,2.429,10295
1.253,2.305,10314
1.268,2.169,10335
1.283,2.006,10360
1.298,1.929,10370
1.313,1.772,10390
1.328,1.614,10410
1.343,1.496,10425
1.358,1.386,10439
1.372,1.213,10461
1.387,1.071,10479
1.402,0.968,10493
1.417,0.848,10512
1.432,0.778,10523
1.447,0.671,10540
1.462,0.506,10566
1.477,0.424,10579
1.491,0.342,10592
1.507,0.291,10600
1.521,0.158,10621
1.536,0.051,10638
1.551,0.063,10636
1.566,0.019,10643
1.581,0.057,10637
1.596,0.063,10636
1.611,0.057,10637
1.626,0.089,10632
1.641,0.07,10635
1.656,0.044,10639
1.67,0.057,10637
1.685,0.0,10646
1.7,0.032,10641
1.715,0.019,10643
0.013,0.019,10643
0.028,0.025,10642
0.043,0.044,10639
0.058,0.165,10620
0.073,0.31,10597
0.088,0.608,10550
0.103,1.118,10473
0.118,1.795,10387
0.132,2.669,10258
0.147,3.482,10140
0.162,4.298,10018
0.177,5.531,9788
0.192,6.685,9628
0.207,7.804,9526
0.222,10.101,9162
0.237,11.6,8778
0.252,13.293,8396
0.266,15.417,8024
0.281,17.81,7654
0.296,20.0,7253
0.311,20.898,7041
0.326,21.964,6802
0.341,22.699,6643
0.356,22.917,6596
0.371,23.275,6534
0.386,23.475,6502
0.4,23.506,6497
0.415,23.494,6499
0.43,23.494,6499
0.445,23.525,6494
0.46,23.519,6495
0.475,23.525,6494
0.49,23.506,6497
0.505,23.506,6497
0.52,23.5,6498
0.534,23.394,6515
0.549,23.35,6522
0.564,23.15,6554
0.579,22.847,6611
0.594,22.644,6655
0.609,22.157,6760
0.624,21.677,6866
0.639,21.175,6978
0.654,20.513,7132
0.668,19.86,7277
0.684,18.687,7488
0.699,17.476,7703
0.713,16.094,7908
0.728,14.261,8227
0.743,12.174,8641
0.758,10.674,9009
0.773,7.717,9534
0.788,7.033,9597
0.803,5.701,9752
0.818,5.479,9799
0.832,5.275,9842
0.848,5.299,9837
0.862,5.246,9848
0.877,5.27,9843
0.892,5.251,9847
0.907,5.261,9845
0.922,5.223,9853
0.937,5.275,9842
0.952,5.161,9866
0.967,5.047,9890
0.982,4.964,9906
0.996,4.839,9927
1.011,4.679,9954
1.026,4.554,9975
1.041,4.429,9996
1.056,4.298,10018
1.071,4.155,10042
1.086,4.042,10061
1.101,3.871,10086
1.116,3.712,10108
1.131,3.532,10133
1.146,3.388,10153
1.16,3.252,10172
1.175,3.094,10194
1.19,2.981,10210
1.205,2.838,10232
1.22,2.682,10256
1.235,2.565,10274
1.25,2.442,10293
1.265,2.292,10316
1.28,2.188,10332
1.295,2.097,10346
1.309,1.898,10374
1.324,1.85,10380
1.339,1.669,10403
1.354,1.496,10425
1.369,1.362,10442
1.384,1.244,10457
1.399,1.079,10478
1.413,0.968,10493
1.428,0.867,10509
1.444,0.766,10525
1.458,0.69,10537
1.473,0.589,10553
1.488,0.481,10570
1.503,0.354,10590
1.518,0.266,10604
1.533,0.196,10615
1.548,0.063,10636
1.563,0.044,10639
1.578,0.032,10641
1.593,0.044,10639
1.607,0.051,10638
1.622,0.076,10634
1.637,0.082,10633
1.652,0.063,10636
1.667,0.076,10634
1.682,0.063,10636
0.013,0.089,10632
0.028,0.057,10637
0.043,0.108,10629
0.058,0.127,10626
0.073,0.272,10603
0.088,0.62,10548
0.103,0.949,10496
0.117,1.646,10406
0.132,2.636,10263
0.147,3.439,10146
0.162,4.446,9993
0.177,5.55,9784
0.192,6.461,9648
0.207,7.707,9535
0.222,9.916,9206
0.236,11.617,8774
0.251,13.379,8381
0.266,15.497,8010
0.281,17.864,7646
0.296,19.971,7258
0.311,20.996,7018
0.326,21.924,6811
0.341,22.639,6656
0.355,22.991,6580
0.37,23.25,6538
0.385,23.55,6490
0.4,23.55,6490
0.415,23.55,6490
0.43,23.512,6496
0.445,23.531,6493
0.46,23.512,6496
0.475,23.506,6497
0.489,23.519,6495
0.504,23.506,6497
0.519,23.519,6495
0.534,23.456,6505
0.549,23.363,6520
0.564,23.144,6555
0.579,22.884,6603
0.594,22.648,6654
0.609,22.157,6760
0.623,21.677,6866
0.638,21.157,6982
0.654,20.492,7137
0.668,19.977,7257
0.683,18.726,7480
0.698,17.49,7701
0.713,16.114,7905
0.728,14.318,8217
0.743,12.226,8629
0.758,10.019,9184
0.773,7.989,9509
0.788,6.831,9615
0.802,5.668,9759
0.817,5.469,9801
0.832,5.265,9844
0.847,5.27,9843
0.862,5.303,9836
0.877,5.256,9846
