elapsed_s,mass,unit,stable
0.406,0.0251,g,True
0.406,0.0251,g,True
0.625,0.0252,g,True
0.828,0.0252,g,True
1.047,0.0253,g,True
1.25,0.0253,g,True
1.25,0.0253,g,True
1.453,0.0254,g,True
1.656,0.0254,g,True
1.86,0.0254,g,True
2.063,0.0254,g,True
2.063,0.0255,g,True
2.266,0.0255,g,True
2.469,0.0256,g,True
2.688,0.0257,g,True
2.688,0.0258,g,True
2.891,0.0259,g,True
3.094,0.0259,g,True
3.297,0.026,g,True
3.5,0.0261,g,True
3.5,0.0262,g,True
3.719,0.0262,g,True
3.922,0.0263,g,True
4.141,0.0264,g,True
4.344,0.0265,g,True
4.344,0.0266,g,True
4.547,0.0267,g,True
4.766,0.0268,g,True
4.969,0.0268,g,True
4.969,0.0269,g,True
5.188,0.027,g,True
5.391,0.0271,g,True
5.61,0.0272,g,True
5.813,0.0272,g,True
5.813,0.0273,g,True
6.016,0.0274,g,True
6.219,0.0275,g,True
6.422,0.0276,g,True
6.641,0.0277,g,True
6.641,0.0278,g,True
6.844,0.0279,g,True
7.047,0.0279,g,True
7.266,0.028,g,True
7.266,0.0281,g,True
7.469,0.0282,g,True
7.688,0.0283,g,True
7.906,0.0284,g,True
8.125,0.0285,g,True
8.125,0.0286,g,True
8.313,0.0287,g,True
8.516,0.0287,g,True
8.735,0.0288,g,True
8.735,0.0288,g,True
8.938,0.0289,g,True
9.141,0.0289,g,True
9.344,0.0291,g,True
9.344,0.0291,g,True
9.547,0.0291,g,True
9.75,0.0293,g,True
9.969,0.0293,g,True
10.172,0.0294,g,True
10.172,0.0294,g,True
10.375,0.0295,g,True
10.578,0.0295,g,True
10.781,0.0295,g,True
11.0,0.0295,g,True
11.0,0.0296,g,True
11.203,0.0296,g,True
11.422,0.0297,g,True
11.61,0.0297,g,True
11.828,0.0298,g,True
11.828,0.0298,g,True
12.016,0.0298,g,True
12.219,0.0298,g,True
12.438,0.0298,g,True
12.641,0.0298,g,True
12.641,0.0298,g,True
12.86,0.0298,g,True
13.063,0.0299,g,True
13.281,0.0299,g,True
13.281,0.0299,g,True
13.5,0.0299,g,True
13.688,0.0299,g,True
13.891,0.0299,g,True
