elapsed_s,mass,unit,stable
4.578,0.4564,g,True
4.796,0.4565,g,True
5.0,0.4565,g,True
5.0,0.4565,g,True
5.203,0.4566,g,True
5.406,0.4566,g,True
5.625,0.4566,g,True
5.625,0.4567,g,True
5.828,0.4567,g,True
6.046,0.4567,g,True
6.25,0.4568,g,True
6.25,0.4568,g,True
6.468,0.4568,g,True
6.656,0.4568,g,True
6.875,0.4568,g,True
7.078,0.4568,g,True
7.078,0.4568,g,True
7.281,0.4568,g,True
7.484,0.4569,g,True
7.687,0.4569,g,True
7.687,0.4569,g,True
7.906,0.4569,g,True
8.109,0.4569,g,True
8.312,0.457,g,True
8.531,0.457,g,True
8.531,0.457,g,True
8.734,0.457,g,True
8.937,0.457,g,True
9.156,0.457,g,True
9.156,0.457,g,True
9.359,0.457,g,True
9.578,0.4572,g,True
9.781,0.464,g,True
9.781,0.4697,g,True
10.0,0.4743,g,True
10.203,0.4769,g,True
10.406,0.4776,g,True
10.406,0.477,g,True
10.625,0.4756,g,True
10.843,0.4739,g,True
11.046,0.4722,g,True
11.046,0.4707,g,True
11.25,0.4694,g,True
11.453,0.4684,g,True
11.671,0.4676,g,True
11.671,0.467,g,True
11.89,0.4666,g,True
12.093,0.4663,g,True
12.296,0.4662,g,True
12.5,0.4661,g,True
12.5,0.4661,g,True
12.703,0.4661,g,True
12.921,0.4661,g,True
13.14,0.4661,g,True
13.14,0.4661,g,True
13.343,0.4662,g,True
13.546,0.4662,g,True
13.75,0.4663,g,True
13.75,0.4663,g,True
13.953,0.4663,g,True
28.484,0.4905,g,True
28.484,0.4906,g,True
28.687,0.4906,g,True
28.906,0.4906,g,True
29.109,0.4907,g,True
29.312,0.4907,g,True
29.312,0.4907,g,True
29.515,0.4907,g,True
29.734,0.4907,g,True
29.937,0.4907,g,True
29.937,0.4907,g,True
30.14,0.4907,g,True
30.343,0.4907,g,True
30.562,0.4908,g,True
30.562,0.4908,g,True
30.765,0.4908,g,True
30.968,0.4908,g,True
31.171,0.4908,g,True
31.39,0.4908,g,True
31.39,0.4908,g,True
31.593,0.4908,g,True
31.796,0.4908,g,True
32.0,0.4908,g,True
32.0,0.4908,g,True
32.203,0.4908,g,True
32.421,0.4908,g,True
32.64,0.4909,g,True
32.64,0.4909,g,True
32.843,0.4909,g,True
33.046,0.4909,g,True
