elapsed_s,mass,unit,stable
0.204,0.0866,g,True
0.407,0.0855,g,True
0.61,0.0845,g,True
0.829,0.0835,g,True
0.829,0.0826,g,True
1.032,0.0817,g,True
1.25,0.0808,g,True
1.454,0.0799,g,True
1.454,0.0791,g,True
1.641,0.0784,g,True
1.86,0.0776,g,True
2.063,0.0769,g,True
2.063,0.0762,g,True
2.282,0.0755,g,True
2.485,0.0748,g,True
2.688,0.0742,g,True
2.891,0.0736,g,True
2.891,0.0729,g,True
3.11,0.0723,g,True
3.329,0.0717,g,True
3.547,0.0711,g,True
3.547,0.0705,g,True
3.75,0.07,g,True
3.954,0.0695,g,True
4.172,0.069,g,True
4.172,0.0685,g,True
4.375,0.068,g,True
4.579,0.0676,g,True
4.797,0.0672,g,True
4.797,0.0669,g,True
5.0,0.0666,g,True
5.188,0.0662,g,True
5.407,0.066,g,True
5.625,0.0657,g,True
5.625,0.0654,g,True
5.829,0.0652,g,True
6.047,0.065,g,True
6.235,0.0648,g,True
6.235,0.0646,g,True
6.438,0.0645,g,True
6.641,0.0643,g,True
6.844,0.0642,g,True
7.063,0.0641,g,True
7.063,0.0641,g,True
7.266,0.0641,g,True
7.469,0.0641,g,True
7.672,0.0644,g,True
7.672,0.0669,g,True
7.875,0.0696,g,True
8.094,0.0733,g,True
8.297,0.0776,g,True
8.5,0.0821,g,True
8.5,0.0863,g,True
8.704,0.09,g,True
8.907,0.0931,g,True
9.125,0.0956,g,True
9.125,0.0974,g,True
9.329,0.0986,g,True
9.547,0.0994,g,True
9.735,0.0997,g,True
9.735,0.0997,g,True
9.954,0.0996,g,True
10.157,0.0995,g,True
10.36,0.0993,g,True
10.579,0.099,g,True
10.579,0.0973,g,True
10.766,0.0965,g,True
10.969,0.0958,g,True
11.172,0.095,g,True
11.172,0.0942,g,True
11.391,0.0934,g,True
11.594,0.0926,g,True
11.797,0.0918,g,True
12.0,0.0911,g,True
12.0,0.0903,g,True
12.204,0.0895,g,True
12.407,0.0888,g,True
12.625,0.0881,g,True
12.625,0.0875,g,True
12.829,0.0868,g,True
13.032,0.0862,g,True
13.235,0.0855,g,True
13.454,0.0849,g,True
13.454,0.0843,g,True
13.657,0.0836,g,True
13.86,0.083,g,True
14.047,0.0823,g,True
14.266,0.0817,g,True
14.266,0.081,g,True
14.485,0.0804,g,True
14.688,0.0798,g,True
14.891,0.0791,g,True
14.891,0.0785,g,True
15.11,0.0779,g,True
15.313,0.0773,g,True
15.516,0.0767,g,True
15.516,0.0761,g,True
15.735,0.0755,g,True
15.938,0.0749,g,True
16.157,0.0743,g,True
16.157,0.0737,g,True
16.36,0.0732,g,True
16.563,0.0726,g,True
16.766,0.072,g,True
16.969,0.0715,g,True
16.969,0.0709,g,True
17.172,0.0704,g,True
17.391,0.0698,g,True
17.579,0.0693,g,True
17.579,0.0688,g,True
17.797,0.0683,g,True
18.0,0.0677,g,True
18.204,0.0672,g,True
18.407,0.0667,g,True
18.407,0.0662,g,True
18.61,0.0657,g,True
18.829,0.0652,g,True
19.047,0.0648,g,True
19.047,0.0643,g,True
19.266,0.0639,g,True
19.469,0.064,g,True
19.688,0.0664,g,True
