elapsed_s,mass,unit,stable
0.438,-0.1589,g,True
0.438,-0.1589,g,True
0.641,-0.1589,g,True
0.859,-0.1589,g,True
1.063,-0.1589,g,True
1.063,-0.1589,g,True
1.266,-0.1589,g,True
1.484,-0.1589,g,True
1.688,-0.1589,g,True
1.688,-0.1588,g,True
1.891,-0.1568,g,True
2.094,-0.1564,g,True
2.313,-0.1561,g,True
2.313,-0.1558,g,True
2.516,-0.1556,g,True
2.719,-0.1555,g,True
2.922,-0.1554,g,True
3.141,-0.1554,g,True
3.141,-0.1554,g,True
5.203,0.0,g,True
5.406,0.0,g,True
5.625,0.0,g,True
5.828,0.0,g,True
5.828,0.0,g,True
6.047,-0.0001,g,True
6.25,-0.0001,g,True
6.453,-0.0001,g,True
6.672,-0.0002,g,True
6.875,-0.0002,g,True
6.875,-0.0002,g,True
7.078,-0.0002,g,True
7.297,-0.0002,g,True
7.5,-0.0002,g,True
7.688,-0.0002,g,True
7.688,-0.0002,g,True
7.906,-0.0003,g,True
8.109,-0.0003,g,True
8.313,-0.0003,g,True
8.516,-0.0003,g,True
8.516,-0.0003,g,True
8.719,-0.0003,g,True
8.938,-0.0004,g,True
9.156,-0.0004,g,True
9.156,-0.0004,g,True
9.359,-0.0004,g,True
9.563,-0.0004,g,True
9.781,-0.0004,g,True
9.781,-0.0004,g,True
9.969,-0.0004,g,True
10.188,-0.0005,g,True
10.391,-0.0005,g,True
10.609,-0.0005,g,True
10.609,-0.0005,g,True
10.813,-0.0005,g,True
11.016,-0.0005,g,True
11.234,-0.0005,g,True
11.234,-0.0005,g,True
11.438,-0.0005,g,True
11.656,-0.0005,g,True
11.875,-0.0005,g,True
11.875,-0.0005,g,True
12.078,-0.0005,g,True
12.297,-0.0005,g,True
12.516,-0.0005,g,True
12.516,-0.0005,g,True
12.734,-0.0005,g,True
12.953,-0.0005,g,True
13.156,-0.0005,g,True
13.156,-0.0005,g,True
13.344,-0.0005,g,True
13.563,-0.0005,g,True
13.766,-0.0004,g,True
13.969,0.0015,g,True
13.969,0.0022,g,True
14.188,0.0029,g,True
14.391,0.0035,g,True
14.594,0.004,g,True
14.594,0.0043,g,True
14.797,0.0047,g,True
15.016,0.0049,g,True
