elapsed_s,mass,unit,stable
0.406,0.5927,g,True
0.406,0.5928,g,True
0.625,0.5928,g,True
0.828,0.5929,g,True
1.031,0.5929,g,True
1.031,0.593,g,True
1.234,0.593,g,True
1.437,0.5931,g,True
1.64,0.5931,g,True
1.859,0.5931,g,True
1.859,0.5931,g,True
2.062,0.5931,g,True
2.265,0.5931,g,True
2.469,0.5931,g,True
2.672,0.5931,g,True
2.672,0.5932,g,True
2.89,0.5932,g,True
3.109,0.5932,g,True
3.328,0.5933,g,True
3.328,0.5933,g,True
3.531,0.5933,g,True
3.734,0.5933,g,True
3.734,0.5933,g,True
3.937,0.5933,g,True
4.156,0.5999,g,True
4.359,0.6631,g,True
4.578,0.7916,g,True
4.578,0.9294,g,True
4.765,1.0637,g,True
4.984,1.2131,g,True
5.187,1.3443,g,True
5.39,1.426,g,True
5.39,1.4968,g,True
5.609,1.7185,g,True
5.828,2.1264,g,True
5.828,2.6414,g,True
6.015,3.2408,g,True
6.234,4.0091,g,True
6.437,4.9806,g,True
6.656,6.0272,g,True
6.656,6.9214,g,True
6.859,7.3948,g,True
7.078,7.343,g,True
7.281,6.8458,g,True
7.281,6.0608,g,True
7.5,5.1436,g,True
7.703,4.2124,g,True
7.922,3.3456,g,True
7.922,2.5875,g,True
8.125,1.953,g,True
8.328,1.4377,g,True
8.547,1.0371,g,True
8.547,0.7706,g,True
8.75,0.6007,g,True
8.953,0.4793,g,True
9.172,0.3787,g,True
9.375,0.288,g,True
9.375,0.2051,g,True
9.578,0.1309,g,True
9.797,0.0656,g,True
10.0,0.0089,g,True
10.0,-0.0381,g,True
10.203,-0.0736,g,True
12.265,-0.0898,g,True
12.469,-0.09,g,True
15.172,-0.089,g,True
15.375,-0.0838,g,True
15.578,-0.0793,g,True
15.797,-0.0753,g,True
15.797,-0.0716,g,True
16.0,-0.068,g,True
16.203,-0.0646,g,True
16.406,-0.0612,g,True
16.406,-0.0579,g,True
16.625,-0.0547,g,True
16.828,-0.0517,g,True
