stroke_no,direction,time_s,position_mm,raw_value
12,DOWN,0.1675,0.3567,10554
12,DOWN,0.1724,0.3509,10555
12,DOWN,0.1776,0.3743,10551
12,DOWN,0.1825,0.345,10556
12,DOWN,0.1875,0.3509,10555
12,DOWN,0.1922,0.3626,10553
12,DOWN,0.1961,0.345,10556
12,DOWN,0.2003,0.3275,10559
12,DOWN,0.2052,0.3567,10554
12,DOWN,0.2101,0.3509,10555
12,DOWN,0.215,0.3567,10554
12,DOWN,0.2189,0.3392,10557
12,DOWN,0.2228,0.3509,10555
12,DOWN,0.2271,0.345,10556
12,DOWN,0.232,0.3392,10557
12,DOWN,0.2369,0.3333,10558
12,DOWN,0.2418,0.3509,10555
12,DOWN,0.2457,0.345,10556
12,DOWN,0.2499,0.3567,10554
12,DOWN,0.2549,0.3567,10554
12,DOWN,0.2598,0.3509,10555
12,DOWN,0.2647,0.345,10556
12,DOWN,0.2696,0.3684,10552
12,DOWN,0.2735,0.3626,10553
12,DOWN,0.2778,0.3567,10554
12,DOWN,0.2826,0.3567,10554
12,DOWN,0.2875,0.3275,10559
12,DOWN,0.2915,0.3333,10558
12,DOWN,0.2956,0.3567,10554
12,DOWN,0.3005,0.3392,10557
12,DOWN,0.3054,0.3684,10552
12,DOWN,0.3103,0.3275,10559
12,DOWN,0.3153,0.3392,10557
12,DOWN,0.3192,0.3392,10557
12,DOWN,0.3235,0.3392,10557
12,DOWN,0.3283,0.345,10556
12,DOWN,0.3332,0.3626,10553
12,DOWN,0.3381,0.345,10556
12,DOWN,0.3431,0.345,10556
12,DOWN,0.347,0.345,10556
12,DOWN,0.3512,0.3392,10557
12,DOWN,0.3561,0.345,10556
12,DOWN,0.361,0.3801,10550
12,DOWN,0.3659,0.345,10556
12,DOWN,0.3708,0.3392,10557
12,DOWN,0.3748,0.3684,10552
12,DOWN,0.379,0.3743,10551
12,DOWN,0.3839,0.3392,10557
12,DOWN,0.3888,0.3333,10558
12,DOWN,0.3937,0.3275,10559
12,DOWN,0.3986,0.386,10549
12,DOWN,0.4026,0.3977,10547
12,DOWN,0.4068,0.3977,10547
12,DOWN,0.4117,0.3977,10547
12,DOWN,0.4166,0.3918,10548
12,DOWN,0.4215,0.3333,10558
12,DOWN,0.4254,0.3392,10557
12,DOWN,0.4297,0.3392,10557
12,DOWN,0.4346,0.3392,10557
12,DOWN,0.4395,0.3392,10557
12,DOWN,0.4444,0.3743,10551
12,DOWN,0.4493,0.3392,10557
12,DOWN,0.4532,0.3684,10552
12,DOWN,0.4574,0.3567,10554
12,DOWN,0.4623,0.3567,10554
12,DOWN,0.4673,0.3626,10553
12,DOWN,0.4722,0.386,10549
12,DOWN,0.4771,0.3509,10555
12,DOWN,0.481,0.3801,10550
12,DOWN,0.4852,0.3216,10560
12,DOWN,0.4901,0.3333,10558
12,DOWN,0.4951,0.3743,10551
12,DOWN,0.5,0.3743,10551
12,DOWN,0.5049,0.3743,10551
12,DOWN,0.5088,0.3801,10550
12,DOWN,0.513,0.3801,10550
12,DOWN,0.518,0.386,10549
12,DOWN,0.5229,0.3275,10559
12,DOWN,0.5278,0.345,10556
12,DOWN,0.5327,0.345,10556
12,DOWN,0.5366,0.345,10556
12,DOWN,0.5408,0.345,10556
12,DOWN,0.5457,0.3392,10557
12,DOWN,0.5506,0.3216,10560
12,DOWN,0.5556,0.345,10556
12,DOWN,0.5595,0.345,10556
12,DOWN,0.5634,0.3626,10553
12,DOWN,0.5676,0.345,10556
12,DOWN,0.5725,0.3509,10555
12,DOWN,0.5775,0.3392,10557
12,DOWN,0.5823,0.3509,10555
12,DOWN,0.5862,0.3509,10555
12,DOWN,0.5905,0.345,10556
12,DOWN,0.5954,0.3567,10554
12,DOWN,0.6003,0.345,10556
12,DOWN,0.6052,0.3509,10555
12,DOWN,0.6101,0.345,10556
12,DOWN,0.614,0.3509,10555
12,DOWN,0.6182,0.3509,10555
12,DOWN,0.6232,0.3333,10558
12,DOWN,0.6281,0.345,10556
12,DOWN,0.633,0.3392,10557
12,DOWN,0.6369,0.3509,10555
12,DOWN,0.6411,0.3392,10557
12,DOWN,0.646,0.3392,10557
12,DOWN,0.6509,0.3392,10557
12,DOWN,0.6558,0.3333,10558
12,DOWN,0.6607,0.3158,10561
12,DOWN,0.6646,0.3567,10554
12,DOWN,0.6689,0.3509,10555
12,DOWN,0.6738,0.3626,10553
12,DOWN,0.6787,0.3626,10553
12,DOWN,0.6836,0.3743,10551
12,DOWN,0.6875,0.3567,10554
12,DOWN,0.6917,0.3626,10553
12,DOWN,0.6966,0.3567,10554
12,DOWN,0.7016,0.3509,10555
12,DOWN,0.7065,0.3392,10557
12,DOWN,0.7114,0.3509,10555
12,DOWN,0.7153,0.3684,10552
12,DOWN,0.7195,0.3392,10557
12,DOWN,0.7245,0.3333,10558
12,DOWN,0.7293,0.3509,10555
12,DOWN,0.7342,0.345,10556
12,DOWN,0.7392,0.345,10556
12,DOWN,0.7431,0.3392,10557
12,DOWN,0.7473,0.3567,10554
12,DOWN,0.7522,0.3392,10557
12,DOWN,0.7571,0.3509,10555
12,DOWN,0.762,0.3684,10552
12,DOWN,0.767,0.3392,10557
12,DOWN,0.7709,0.3626,10553
12,DOWN,0.7751,0.3626,10553
12,DOWN,0.78,0.3567,10554
12,DOWN,0.785,0.3509,10555
12,DOWN,0.7899,0.345,10556
12,DOWN,0.7948,0.3509,10555
12,DOWN,0.7987,0.345,10556
12,DOWN,0.8029,0.386,10549
12,DOWN,0.8078,0.345,10556
12,DOWN,0.8127,0.3392,10557
12,DOWN,0.8176,0.3918,10548
12,DOWN,0.8216,0.3275,10559
12,DOWN,0.8255,0.3801,10550
12,DOWN,0.8297,0.386,10549
12,DOWN,0.8346,0.3801,10550
12,DOWN,0.8395,0.345,10556
12,DOWN,0.8444,0.3567,10554
12,DOWN,0.8483,0.3684,10552
12,DOWN,0.8526,0.3333,10558
12,DOWN,0.8575,0.3801,10550
12,DOWN,0.8624,0.3626,10553
12,DOWN,0.8673,0.3333,10558
12,DOWN,0.8722,0.3333,10558
12,DOWN,0.8761,0.3567,10554
12,DOWN,0.8803,0.3509,10555
12,DOWN,0.8852,0.3567,10554
12,DOWN,0.8901,0.3509,10555
12,DOWN,0.8951,0.3509,10555
12,DOWN,0.899,0.3333,10558
12,DOWN,0.9032,0.345,10556
12,DOWN,0.9081,0.3333,10558
12,DOWN,0.913,0.345,10556
12,DOWN,0.9179,0.3392,10557
12,DOWN,0.9228,0.3392,10557
12,DOWN,0.9268,0.345,10556
12,DOWN,0.931,0.3392,10557
12,DOWN,0.9359,0.3392,10557
12,DOWN,0.9408,0.3509,10555
12,DOWN,0.9457,0.345,10556
12,DOWN,0.9496,0.3509,10555
12,DOWN,0.9538,0.3567,10554
12,DOWN,0.9587,0.3392,10557
12,DOWN,0.9637,0.3567,10554
12,DOWN,0.9685,0.3626,10553
12,DOWN,0.9735,0.3684,10552
12,DOWN,0.9774,0.3626,10553
12,DOWN,0.9816,0.3801,10550
12,DOWN,0.9865,0.345,10556
12,DOWN,0.9915,0.3743,10551
12,DOWN,0.9963,0.386,10549
12,DOWN,1.0013,0.3684,10552
12,DOWN,1.0052,0.3567,10554
12,DOWN,1.0094,0.3567,10554
12,DOWN,1.0144,0.3567,10554
12,DOWN,1.0193,0.3626,10553
12,DOWN,1.0241,0.3567,10554
12,DOWN,1.0283,0.3509,10555
12,DOWN,1.0332,0.3743,10551
12,DOWN,1.0381,0.3509,10555
12,DOWN,1.0431,0.3509,10555
12,DOWN,1.048,0.3626,10553
12,DOWN,1.0519,0.3509,10555
12,DOWN,1.057,0.345,10556
12,DOWN,1.0619,0.3567,10554
12,DOWN,1.067,0.3626,10553
12,DOWN,1.072,0.3567,10554
12,DOWN,1.0769,0.3509,10555
12,DOWN,1.0817,0.345,10556
12,DOWN,1.0868,0.4035,10546
12,DOWN,1.0917,0.3801,10550
12,DOWN,1.0968,0.3509,10555
12,DOWN,1.1016,0.3567,10554
13,UP,-0.0005,0.4269,10542
13,UP,0.0036,0.8538,10469
13,UP,0.0085,1.125,10424
13,UP,0.0134,1.2437,10405
13,UP,0.0173,1.2625,10402
13,UP,0.0216,1.0312,10439
13,UP,0.0265,0.6374,10506
13,UP,0.0314,0.6082,10511
13,UP,0.0363,0.7251,10491
13,UP,0.0412,0.6842,10498
13,UP,0.0451,0.5556,10520
13,UP,0.0494,0.5965,10513
13,UP,0.0542,0.5497,10521
13,UP,0.0591,0.4971,10530
13,UP,0.0641,0.5497,10521
13,UP,0.069,0.5322,10524
13,UP,0.0729,0.538,10523
13,UP,0.0771,0.5088,10528
13,UP,0.082,0.5263,10525
13,UP,0.0869,0.5205,10526
13,UP,0.0919,0.5146,10527
13,UP,0.0968,0.5322,10524
13,UP,0.1007,0.5439,10522
14,DOWN,-0.0001,0.4795,10533
14,DOWN,0.0049,0.3275,10559
14,DOWN,0.0097,0.3977,10547
14,DOWN,0.0136,0.3684,10552
14,DOWN,0.0178,0.3567,10554
14,DOWN,0.0227,0.3392,10557
14,DOWN,0.0276,0.3567,10554
14,DOWN,0.0326,0.3275,10559
14,DOWN,0.0377,0.3684,10552
14,DOWN,0.0426,0.386,10549
14,DOWN,0.0475,0.3918,10548
14,DOWN,0.0524,0.3333,10558
14,DOWN,0.0563,0.3333,10558
14,DOWN,0.0602,0.3509,10555
14,DOWN,0.0645,0.3743,10551
14,DOWN,0.0693,0.3567,10554
14,DOWN,0.0743,0.3333,10558
14,DOWN,0.0792,0.386,10549
14,DOWN,0.0831,0.3392,10557
14,DOWN,0.0873,0.3275,10559
14,DOWN,0.0923,0.345,10556
14,DOWN,0.0971,0.3392,10557
14,DOWN,0.102,0.3392,10557
15,UP,-0.0001,0.4503,10538
15,UP,0.0039,0.7953,10479
15,UP,0.009,0.9708,10449
15,UP,0.0139,0.9942,10445
15,UP,0.0178,0.9006,10461
15,UP,0.022,0.6082,10511
15,UP,0.0269,0.5263,10525
15,UP,0.0318,0.6082,10511
15,UP,0.0367,0.5439,10522
15,UP,0.0406,0.5731,10517
15,UP,0.0449,0.5322,10524
15,UP,0.0497,0.5263,10525
15,UP,0.0547,0.5497,10521
15,UP,0.0596,0.538,10523
15,UP,0.0635,0.5263,10525
15,UP,0.0677,0.538,10523
15,UP,0.0726,0.5497,10521
15,UP,0.0776,0.5322,10524
15,UP,0.0825,0.538,10523
15,UP,0.0874,0.5146,10527
15,UP,0.0912,0.5263,10525
15,UP,0.0955,0.5263,10525
16,DOWN,-0.0046,0.5439,10522
16,DOWN,0.0005,0.4971,10530
16,DOWN,0.0051,0.3041,10563
16,DOWN,0.0093,0.3684,10552
16,DOWN,0.0142,0.3626,10553
16,DOWN,0.0191,0.3158,10561
16,DOWN,0.024,0.3392,10557
16,DOWN,0.0279,0.3333,10558
16,DOWN,0.0322,0.3041,10563
16,DOWN,0.0371,0.3275,10559
16,DOWN,0.042,0.3392,10557
16,DOWN,0.0469,0.3333,10558
16,DOWN,0.0518,0.3275,10559
16,DOWN,0.0557,0.3333,10558
16,DOWN,0.0599,0.3509,10555
16,DOWN,0.0648,0.3275,10559
16,DOWN,0.0697,0.3333,10558
16,DOWN,0.0746,0.3333,10558
16,DOWN,0.0786,0.345,10556
16,DOWN,0.0828,0.3216,10560
16,DOWN,0.0877,0.3333,10558
16,DOWN,0.0926,0.3275,10559
16,DOWN,0.0976,0.3275,10559
16,DOWN,0.1026,0.3275,10559
16,DOWN,0.1076,0.3567,10554
16,DOWN,0.1125,0.3567,10554
16,DOWN,0.1174,0.3509,10555
16,DOWN,0.1223,0.3567,10554
16,DOWN,0.1262,0.3509,10555
16,DOWN,0.1304,0.345,10556
16,DOWN,0.1354,0.3509,10555
16,DOWN,0.1403,0.3684,10552
16,DOWN,0.1452,0.3567,10554
16,DOWN,0.1501,0.345,10556
16,DOWN,0.154,0.3567,10554
16,DOWN,0.1579,0.3041,10563
16,DOWN,0.1622,0.3567,10554
16,DOWN,0.1671,0.3626,10553
16,DOWN,0.172,0.3509,10555
16,DOWN,0.1769,0.3158,10561
16,DOWN,0.1818,0.3509,10555
16,DOWN,0.1857,0.3567,10554
16,DOWN,0.19,0.3567,10554
16,DOWN,0.1949,0.3509,10555
16,DOWN,0.1997,0.3333,10558
16,DOWN,0.2049,0.3626,10553
16,DOWN,0.2097,0.3275,10559
16,DOWN,0.2148,0.3392,10557
16,DOWN,0.2197,0.3392,10557
16,DOWN,0.2247,0.3275,10559
16,DOWN,0.2295,0.3275,10559
16,DOWN,0.2347,0.3392,10557
16,DOWN,0.2394,0.3509,10555
16,DOWN,0.2436,0.3567,10554
16,DOWN,0.2486,0.3509,10555
16,DOWN,0.2535,0.3333,10558
16,DOWN,0.2583,0.3275,10559
16,DOWN,0.2625,0.3392,10557
16,DOWN,0.2673,0.3392,10557
16,DOWN,0.2712,0.3275,10559
16,DOWN,0.2751,0.3333,10558
16,DOWN,0.2794,0.3509,10555
16,DOWN,0.2843,0.3333,10558
16,DOWN,0.2892,0.3567,10554
16,DOWN,0.2939,0.3509,10555
16,DOWN,0.2982,0.345,10556
16,DOWN,0.3031,0.345,10556
16,DOWN,0.308,0.3567,10554
16,DOWN,0.3129,0.3333,10558
16,DOWN,0.3168,0.3392,10557
16,DOWN,0.321,0.3509,10555
16,DOWN,0.326,0.345,10556
16,DOWN,0.3309,0.3333,10558
16,DOWN,0.3358,0.3216,10560
16,DOWN,0.3407,0.3509,10555
16,DOWN,0.3446,0.2982,10564
16,DOWN,0.3488,0.3567,10554
16,DOWN,0.3537,0.3333,10558
16,DOWN,0.3587,0.3392,10557
16,DOWN,0.3636,0.3509,10555
16,DOWN,0.3685,0.345,10556
16,DOWN,0.3724,0.3567,10554
16,DOWN,0.3767,0.3567,10554
16,DOWN,0.3816,0.3275,10559
16,DOWN,0.3865,0.3567,10554
16,DOWN,0.3914,0.3567,10554
16,DOWN,0.3964,0.345,10556
16,DOWN,0.4003,0.3626,10553
16,DOWN,0.4045,0.3333,10558
16,DOWN,0.4095,0.345,10556
16,DOWN,0.4142,0.3392,10557
16,DOWN,0.4181,0.3392,10557
16,DOWN,0.4224,0.3158,10561
16,DOWN,0.4273,0.3333,10558
16,DOWN,0.4321,0.3216,10560
16,DOWN,0.436,0.3158,10561
16,DOWN,0.4411,0.3275,10559
16,DOWN,0.4459,0.3684,10552
16,DOWN,0.451,0.3099,10562
16,DOWN,0.456,0.3684,10552
16,DOWN,0.4611,0.3275,10559
16,DOWN,0.466,0.3158,10561
16,DOWN,0.4708,0.3392,10557
16,DOWN,0.4759,0.3392,10557
16,DOWN,0.4808,0.3333,10558
16,DOWN,0.4857,0.3977,10547
16,DOWN,0.4908,0.345,10556
16,DOWN,0.4954,0.3275,10559
16,DOWN,0.4997,0.3275,10559
16,DOWN,0.5046,0.3158,10561
16,DOWN,0.5095,0.3216,10560
16,DOWN,0.5144,0.3567,10554
16,DOWN,0.5183,0.3158,10561
16,DOWN,0.5226,0.345,10556
16,DOWN,0.5275,0.3567,10554
16,DOWN,0.5324,0.3392,10557
16,DOWN,0.5373,0.345,10556
16,DOWN,0.5422,0.3275,10559
16,DOWN,0.5461,0.3333,10558
16,DOWN,0.5501,0.3158,10561
16,DOWN,0.5543,0.3275,10559
16,DOWN,0.5592,0.3333,10558
16,DOWN,0.5641,0.3216,10560
16,DOWN,0.569,0.3216,10560
16,DOWN,0.5729,0.3216,10560
16,DOWN,0.5771,0.3567,10554
16,DOWN,0.5821,0.3099,10562
16,DOWN,0.587,0.3567,10554
16,DOWN,0.5919,0.3626,10553
16,DOWN,0.5958,0.2982,10564
16,DOWN,0.6,0.3333,10558
16,DOWN,0.6049,0.3158,10561
16,DOWN,0.6098,0.3041,10563
16,DOWN,0.6147,0.3041,10563
16,DOWN,0.6196,0.3158,10561
16,DOWN,0.6235,0.3099,10562
16,DOWN,0.6278,0.3684,10552
16,DOWN,0.6327,0.3158,10561
16,DOWN,0.6376,0.3567,10554
16,DOWN,0.6425,0.3158,10561
16,DOWN,0.6474,0.3216,10560
16,DOWN,0.6513,0.3509,10555
16,DOWN,0.6556,0.3743,10551
16,DOWN,0.6605,0.345,10556
16,DOWN,0.6654,0.3392,10557
16,DOWN,0.6703,0.3216,10560
16,DOWN,0.6752,0.3216,10560
16,DOWN,0.6791,0.3158,10561
16,DOWN,0.6834,0.3567,10554
16,DOWN,0.6883,0.3509,10555
16,DOWN,0.6932,0.3626,10553
16,DOWN,0.6982,0.3626,10553
16,DOWN,0.7033,0.3099,10562
16,DOWN,0.7082,0.3626,10553
16,DOWN,0.7131,0.2982,10564
16,DOWN,0.718,0.3567,10554
16,DOWN,0.7232,0.345,10556
16,DOWN,0.7281,0.2982,10564
16,DOWN,0.733,0.3626,10553
16,DOWN,0.7378,0.3567,10554
16,DOWN,0.7429,0.3509,10555
16,DOWN,0.7477,0.3041,10563
16,DOWN,0.7528,0.3041,10563
16,DOWN,0.7577,0.2982,10564
16,DOWN,0.7628,0.3158,10561
16,DOWN,0.7676,0.2924,10565
16,DOWN,0.7718,0.3216,10560
16,DOWN,0.7766,0.3275,10559
16,DOWN,0.7805,0.2982,10564
16,DOWN,0.7847,0.3275,10559
16,DOWN,0.7897,0.3275,10559
16,DOWN,0.7944,0.3216,10560
16,DOWN,0.7995,0.3099,10562
16,DOWN,0.8044,0.3216,10560
16,DOWN,0.8093,0.3216,10560
16,DOWN,0.8142,0.3099,10562
16,DOWN,0.8181,0.3392,10557
16,DOWN,0.8224,0.3158,10561
16,DOWN,0.8273,0.3275,10559
16,DOWN,0.8322,0.3158,10561
16,DOWN,0.8371,0.3216,10560
16,DOWN,0.841,0.3216,10560
16,DOWN,0.8453,0.3158,10561
16,DOWN,0.8502,0.3743,10551
16,DOWN,0.855,0.3801,10550
16,DOWN,0.86,0.3099,10562
16,DOWN,0.8649,0.3216,10560
16,DOWN,0.8688,0.3216,10560
16,DOWN,0.873,0.3392,10557
16,DOWN,0.8779,0.3977,10547
16,DOWN,0.8828,0.3275,10559
16,DOWN,0.8877,0.3216,10560
16,DOWN,0.8917,0.3216,10560
16,DOWN,0.8955,0.3158,10561
16,DOWN,0.8998,0.3216,10560
16,DOWN,0.9047,0.3216,10560
16,DOWN,0.9097,0.3158,10561
16,DOWN,0.9145,0.3099,10562
16,DOWN,0.9184,0.3567,10554
16,DOWN,0.9227,0.3333,10558
16,DOWN,0.9276,0.3275,10559
16,DOWN,0.9325,0.3216,10560
16,DOWN,0.9374,0.3216,10560
16,DOWN,0.9423,0.3158,10561
16,DOWN,0.9462,0.3216,10560
16,DOWN,0.9505,0.3333,10558
16,DOWN,0.9554,0.3099,10562
16,DOWN,0.9603,0.3158,10561
16,DOWN,0.9652,0.3743,10551
16,DOWN,0.9701,0.3216,10560
16,DOWN,0.974,0.3041,10563
16,DOWN,0.9783,0.3801,10550
16,DOWN,0.9832,0.3275,10559
16,DOWN,0.9881,0.3099,10562
16,DOWN,0.993,0.3333,10558
16,DOWN,0.9979,0.3158,10561
16,DOWN,1.0018,0.3158,10561
16,DOWN,1.006,0.3743,10551
16,DOWN,1.011,0.3684,10552
16,DOWN,1.0159,0.3158,10561
16,DOWN,1.0208,0.3509,10555
16,DOWN,1.0257,0.2982,10564
16,DOWN,1.0296,0.2924,10565
16,DOWN,1.0338,0.2865,10566
16,DOWN,1.0387,0.2807,10567
16,DOWN,1.0437,0.3158,10561
16,DOWN,1.0486,0.3275,10559
16,DOWN,1.0535,0.2924,10565
16,DOWN,1.0574,0.2924,10565
16,DOWN,1.0617,0.2924,10565
16,DOWN,1.0665,0.3216,10560
16,DOWN,1.0714,0.2924,10565
16,DOWN,1.0764,0.3216,10560
16,DOWN,1.0803,0.3041,10563
16,DOWN,1.0842,0.3041,10563
16,DOWN,1.0884,0.3333,10558
16,DOWN,1.0934,0.3567,10554
16,DOWN,1.0983,0.2982,10564
17,UP,-0.0028,0.345,10556
17,UP,0.0012,0.4795,10533
17,UP,0.0054,0.8129,10476
17,UP,0.0103,0.9474,10453
17,UP,0.0152,0.9298,10456
17,UP,0.0201,0.7251,10491
17,UP,0.025,0.5146,10527
17,UP,0.0289,0.5497,10521
17,UP,0.0331,0.6082,10511
17,UP,0.038,0.5146,10527
17,UP,0.0429,0.4971,10530
17,UP,0.0468,0.5088,10528
17,UP,0.051,0.5731,10517
17,UP,0.056,0.5029,10529
17,UP,0.0609,0.4444,10539
17,UP,0.066,0.5439,10522
17,UP,0.0708,0.5673,10518
17,UP,0.0757,0.5848,10515
17,UP,0.0796,0.5673,10518
17,UP,0.0835,0.5146,10527
17,UP,0.0878,0.5731,10517
17,UP,0.0926,0.5322,10524
17,UP,0.0975,0.5263,10525
18,DOWN,-0.0026,0.538,10523
18,DOWN,0.0014,0.4678,10535
18,DOWN,0.0056,0.3158,10561
18,DOWN,0.0105,0.4561,10537
18,DOWN,0.0154,0.4327,10541
18,DOWN,0.0203,0.3099,10562
18,DOWN,0.0252,0.4094,10545
18,DOWN,0.0291,0.3684,10552
18,DOWN,0.0334,0.3099,10562
18,DOWN,0.0383,0.3275,10559
18,DOWN,0.0432,0.345,10556
18,DOWN,0.0481,0.3684,10552
18,DOWN,0.052,0.3099,10562
18,DOWN,0.0562,0.3801,10550
18,DOWN,0.0611,0.3918,10548
18,DOWN,0.066,0.3158,10561
18,DOWN,0.0709,0.3275,10559
18,DOWN,0.0749,0.3041,10563
18,DOWN,0.0788,0.3275,10559
18,DOWN,0.083,0.386,10549
18,DOWN,0.0879,0.3099,10562
18,DOWN,0.0928,0.3333,10558
18,DOWN,0.0978,0.3743,10551
18,DOWN,0.1016,0.3216,10560
19,UP,-0.0002,0.5205,10526
19,UP,0.0048,0.8012,10478
19,UP,0.0098,0.8889,10463
19,UP,0.0145,0.8421,10471
19,UP,0.0187,0.6316,10507
19,UP,0.0236,0.5439,10522
19,UP,0.0286,0.614,10510
19,UP,0.0334,0.5439,10522
19,UP,0.0383,0.5088,10528
19,UP,0.0423,0.538,10523
19,UP,0.0465,0.5029,10529
19,UP,0.0514,0.5146,10527
19,UP,0.0563,0.4795,10533
19,UP,0.0612,0.5205,10526
19,UP,0.0651,0.5205,10526
19,UP,0.0693,0.5205,10526
19,UP,0.0743,0.5556,10520
19,UP,0.0792,0.4795,10533
19,UP,0.0841,0.5497,10521
19,UP,0.088,0.4795,10533
19,UP,0.0922,0.4912,10531
19,UP,0.0971,0.4854,10532
20,DOWN,-0.003,0.5088,10528
20,DOWN,0.002,0.4269,10542
20,DOWN,0.0058,0.2749,10568
20,DOWN,0.0098,0.3801,10550
20,DOWN,0.014,0.3977,10547
20,DOWN,0.0189,0.3158,10561
20,DOWN,0.0238,0.3275,10559
20,DOWN,0.0287,0.3216,10560
20,DOWN,0.0326,0.2632,10570
20,DOWN,0.0369,0.2632,10570
20,DOWN,0.0418,0.2982,10564
20,DOWN,0.0467,0.269,10569
20,DOWN,0.0516,0.2573,10571
20,DOWN,0.0565,0.3099,10562
20,DOWN,0.0604,0.2924,10565
20,DOWN,0.0646,0.2865,10566
20,DOWN,0.0696,0.2807,10567
20,DOWN,0.0745,0.3099,10562
20,DOWN,0.0794,0.2865,10566
20,DOWN,0.0843,0.3333,10558
20,DOWN,0.0882,0.3333,10558
20,DOWN,0.0925,0.3158,10561
20,DOWN,0.0974,0.2807,10567
20,DOWN,0.1023,0.2865,10566
20,DOWN,0.1072,0.2982,10564
20,DOWN,0.1121,0.3158,10561
20,DOWN,0.116,0.3041,10563
20,DOWN,0.1202,0.2807,10567
20,DOWN,0.1251,0.2982,10564
20,DOWN,0.1301,0.3099,10562
20,DOWN,0.135,0.2865,10566
20,DOWN,0.1389,0.3099,10562
20,DOWN,0.1428,0.3158,10561
20,DOWN,0.147,0.3275,10559
20,DOWN,0.1519,0.3041,10563
20,DOWN,0.1568,0.3099,10562
20,DOWN,0.1618,0.3099,10562
20,DOWN,0.1656,0.3333,10558
20,DOWN,0.1696,0.3099,10562
20,DOWN,0.1738,0.3158,10561
20,DOWN,0.1787,0.3158,10561
20,DOWN,0.1837,0.3216,10560
20,DOWN,0.1886,0.3216,10560
20,DOWN,0.1924,0.3158,10561
20,DOWN,0.1967,0.3216,10560
20,DOWN,0.2016,0.345,10556
20,DOWN,0.2065,0.3158,10561
20,DOWN,0.2115,0.3275,10559
20,DOWN,0.2163,0.3099,10562
20,DOWN,0.2202,0.3099,10562
20,DOWN,0.2245,0.3099,10562
20,DOWN,0.2294,0.3158,10561
20,DOWN,0.2343,0.3275,10559
20,DOWN,0.2393,0.3216,10560
20,DOWN,0.2441,0.3216,10560
20,DOWN,0.2491,0.3099,10562
20,DOWN,0.2529,0.3099,10562
20,DOWN,0.2572,0.3158,10561
20,DOWN,0.2621,0.3099,10562
20,DOWN,0.267,0.2865,10566
20,DOWN,0.2719,0.3099,10562
20,DOWN,0.2758,0.3099,10562
20,DOWN,0.2801,0.3158,10561
20,DOWN,0.2849,0.2982,10564
20,DOWN,0.2901,0.2865,10566
20,DOWN,0.2949,0.2982,10564
20,DOWN,0.3,0.3158,10561
20,DOWN,0.3048,0.3041,10563
20,DOWN,0.3097,0.3041,10563
20,DOWN,0.3136,0.2924,10565
20,DOWN,0.3179,0.2924,10565
20,DOWN,0.3226,0.3041,10563
20,DOWN,0.3276,0.3099,10562
20,DOWN,0.3327,0.2924,10565
20,DOWN,0.3376,0.2982,10564
20,DOWN,0.3424,0.2807,10567
20,DOWN,0.3466,0.2982,10564
20,DOWN,0.3514,0.3041,10563
20,DOWN,0.3565,0.2865,10566
20,DOWN,0.3613,0.3041,10563
20,DOWN,0.3652,0.2865,10566
20,DOWN,0.3704,0.3041,10563
20,DOWN,0.3753,0.2865,10566
20,DOWN,0.3803,0.2982,10564
20,DOWN,0.3852,0.2865,10566
20,DOWN,0.3902,0.2865,10566
20,DOWN,0.3951,0.2924,10565
20,DOWN,0.4,0.2924,10565
20,DOWN,0.4039,0.3041,10563
20,DOWN,0.4081,0.2865,10566
20,DOWN,0.413,0.2924,10565
20,DOWN,0.4179,0.2982,10564
20,DOWN,0.4228,0.2807,10567
20,DOWN,0.4267,0.2807,10567
20,DOWN,0.431,0.2924,10565
20,DOWN,0.4359,0.2865,10566
20,DOWN,0.4408,0.3158,10561
20,DOWN,0.4457,0.3158,10561
20,DOWN,0.4506,0.2924,10565
20,DOWN,0.4545,0.2807,10567
20,DOWN,0.4587,0.3099,10562
20,DOWN,0.4637,0.3275,10559
20,DOWN,0.4685,0.3158,10561
20,DOWN,0.4735,0.2982,10564
20,DOWN,0.4774,0.3275,10559
20,DOWN,0.4817,0.2924,10565
20,DOWN,0.4866,0.3216,10560
20,DOWN,0.4915,0.3333,10558
20,DOWN,0.4963,0.2749,10568
20,DOWN,0.5005,0.2982,10564
20,DOWN,0.5055,0.2865,10566
20,DOWN,0.5104,0.2924,10565
20,DOWN,0.5153,0.2924,10565
20,DOWN,0.5201,0.269,10569
20,DOWN,0.5252,0.2924,10565
20,DOWN,0.5303,0.2807,10567
20,DOWN,0.5353,0.2749,10568
20,DOWN,0.54,0.2982,10564
20,DOWN,0.5452,0.345,10556
20,DOWN,0.55,0.2749,10568
20,DOWN,0.5551,0.2865,10566
20,DOWN,0.5599,0.2982,10564
20,DOWN,0.565,0.3041,10563
20,DOWN,0.5698,0.2807,10567
20,DOWN,0.5737,0.3216,10560
20,DOWN,0.5779,0.3158,10561
20,DOWN,0.5829,0.2807,10567
20,DOWN,0.5877,0.2865,10566
20,DOWN,0.5926,0.3099,10562
20,DOWN,0.5975,0.269,10569
20,DOWN,0.6014,0.2924,10565
20,DOWN,0.6057,0.2807,10567
20,DOWN,0.6106,0.2982,10564
20,DOWN,0.6155,0.2924,10565
20,DOWN,0.6204,0.2924,10565
20,DOWN,0.6253,0.2865,10566
